forecast_id,release_time,horizon_hour,target_time,pv_forecast_kw,pv_actual_kw,alignment_status,unmatched_reason,absolute_error_kw
22373,2025-08-22 00:00:00,5,2025-08-22 05:00:00,0,0,matched,,0
22374,2025-08-22 00:00:00,6,2025-08-22 06:00:00,710.6869,680.175,matched,,30.5119
22375,2025-08-22 00:00:00,7,2025-08-22 07:00:00,2869.0839,2726.55,matched,,142.5339
22376,2025-08-22 00:00:00,8,2025-08-22 08:00:00,4788.7255,4793.5875,matched,,4.862
22377,2025-08-22 00:00:00,9,2025-08-22 09:00:00,6833.3922,6942.3,matched,,108.9078
22378,2025-08-22 00:00:00,10,2025-08-22 10:00:00,8423.6964,8021.925,matched,,401.7714
22379,2025-08-22 00:00:00,11,2025-08-22 11:00:00,8581.6781,8707.65,matched,,125.9719
22380,2025-08-22 00:00:00,12,2025-08-22 12:00:00,8524.5116,9318.5625,matched,,794.0509
22381,2025-08-22 00:00:00,13,2025-08-22 13:00:00,7772.2911,8334.15,matched,,561.8589
22382,2025-08-22 00:00:00,14,2025-08-22 14:00:00,7257.5388,7502.775,matched,,245.2362
22383,2025-08-22 00:00:00,15,2025-08-22 15:00:00,4819.3529,5422.35,matched,,602.9971
22384,2025-08-22 00:00:00,16,2025-08-22 16:00:00,4021.4576,4290.225,matched,,268.7674
22385,2025-08-22 00:00:00,17,2025-08-22 17:00:00,2234.012,2354.625,matched,,120.613
22386,2025-08-22 00:00:00,18,2025-08-22 18:00:00,684.8058,714.6375,matched,,29.8317
22387,2025-08-22 00:00:00,19,2025-08-22 19:00:00,0,0,matched,,0
22388,2025-08-22 00:00:00,20,2025-08-22 20:00:00,0,0,matched,,0
22389,2025-08-22 00:00:00,21,2025-08-22 21:00:00,0,0,matched,,0
22390,2025-08-22 00:00:00,22,2025-08-22 22:00:00,0,0,matched,,0
22391,2025-08-22 00:00:00,23,2025-08-22 23:00:00,0,0,matched,,0
22392,2025-08-22 00:00:00,24,2025-08-23 00:00:00,0,0,matched,,0
22393,2025-08-22 06:00:00,1,2025-08-22 07:00:00,2759.268,2726.55,matched,,32.718
22394,2025-08-22 06:00:00,2,2025-08-22 08:00:00,4926.1692,4793.5875,matched,,132.5817
22395,2025-08-22 06:00:00,3,2025-08-22 09:00:00,7089.9516,6942.3,matched,,147.6516
22396,2025-08-22 06:00:00,4,2025-08-22 10:00:00,8153.2538,8021.925,matched,,131.3288
22397,2025-08-22 06:00:00,5,2025-08-22 11:00:00,9074.0284,8707.65,matched,,366.3784
22398,2025-08-22 06:00:00,6,2025-08-22 12:00:00,9723.7846,9318.5625,matched,,405.2221
22399,2025-08-22 06:00:00,7,2025-08-22 13:00:00,8479.6558,8334.15,matched,,145.5058
22400,2025-08-22 06:00:00,8,2025-08-22 14:00:00,8009.6455,7502.775,matched,,506.8705
22401,2025-08-22 06:00:00,9,2025-08-22 15:00:00,6231.7072,5422.35,matched,,809.3572
22402,2025-08-22 06:00:00,10,2025-08-22 16:00:00,4697.7212,4290.225,matched,,407.4962
22403,2025-08-22 06:00:00,11,2025-08-22 17:00:00,2509.0675,2354.625,matched,,154.4425
22404,2025-08-22 06:00:00,12,2025-08-22 18:00:00,779.8466,714.6375,matched,,65.2091
22405,2025-08-22 06:00:00,13,2025-08-22 19:00:00,0,0,matched,,0
22406,2025-08-22 06:00:00,14,2025-08-22 20:00:00,0,0,matched,,0
22407,2025-08-22 06:00:00,15,2025-08-22 21:00:00,0,0,matched,,0
22408,2025-08-22 06:00:00,16,2025-08-22 22:00:00,0,0,matched,,0
22409,2025-08-22 06:00:00,17,2025-08-22 23:00:00,0,0,matched,,0
22410,2025-08-22 06:00:00,18,2025-08-23 00:00:00,0,0,matched,,0
22411,2025-08-22 06:00:00,19,2025-08-23 01:00:00,0,0,matched,,0
22412,2025-08-22 06:00:00,20,2025-08-23 02:00:00,0,0,matched,,0
22413,2025-08-22 06:00:00,21,2025-08-23 03:00:00,0,0,matched,,0
22414,2025-08-22 06:00:00,22,2025-08-23 04:00:00,0,0,matched,,0
22415,2025-08-22 06:00:00,23,2025-08-23 05:00:00,0,0,matched,,0
22416,2025-08-22 06:00:00,24,2025-08-23 06:00:00,943.2375,673.3875,matched,,269.85
22417,2025-08-22 12:00:00,1,2025-08-22 13:00:00,8333.761,8334.15,matched,,0.389
22418,2025-08-22 12:00:00,2,2025-08-22 14:00:00,7526.1326,7502.775,matched,,23.3576
22419,2025-08-22 12:00:00,3,2025-08-22 15:00:00,5600.1763,5422.35,matched,,177.8263
22420,2025-08-22 12:00:00,4,2025-08-22 16:00:00,4564.2383,4290.225,matched,,274.0133
22421,2025-08-22 12:00:00,5,2025-08-22 17:00:00,2568.5579,2354.625,matched,,213.9329
22422,2025-08-22 12:00:00,6,2025-08-22 18:00:00,803.4649,714.6375,matched,,88.8274
22423,2025-08-22 12:00:00,7,2025-08-22 19:00:00,0,0,matched,,0
22424,2025-08-22 12:00:00,8,2025-08-22 20:00:00,0,0,matched,,0
22425,2025-08-22 12:00:00,9,2025-08-22 21:00:00,0,0,matched,,0
22426,2025-08-22 12:00:00,10,2025-08-22 22:00:00,0,0,matched,,0
22427,2025-08-22 12:00:00,11,2025-08-22 23:00:00,0,0,matched,,0
22428,2025-08-22 12:00:00,12,2025-08-23 00:00:00,0,0,matched,,0
22429,2025-08-22 12:00:00,13,2025-08-23 01:00:00,0,0,matched,,0
22430,2025-08-22 12:00:00,14,2025-08-23 02:00:00,0,0,matched,,0
22431,2025-08-22 12:00:00,15,2025-08-23 03:00:00,0,0,matched,,0
22432,2025-08-22 12:00:00,16,2025-08-23 04:00:00,0,0,matched,,0
22433,2025-08-22 12:00:00,17,2025-08-23 05:00:00,0,0,matched,,0
22434,2025-08-22 12:00:00,18,2025-08-23 06:00:00,679.0871,673.3875,matched,,5.6996
22435,2025-08-22 12:00:00,19,2025-08-23 07:00:00,2621.5008,2602.725,matched,,18.7758
22436,2025-08-22 12:00:00,20,2025-08-23 08:00:00,4404.0945,4438.8,matched,,34.7055
22437,2025-08-22 12:00:00,21,2025-08-23 09:00:00,5059.7833,5628.1125,matched,,568.3292
22438,2025-08-22 12:00:00,22,2025-08-23 10:00:00,6873.341,7026.45,matched,,153.109
22439,2025-08-22 12:00:00,23,2025-08-23 11:00:00,8711.6622,7834.6875,matched,,876.9747
22440,2025-08-22 12:00:00,24,2025-08-23 12:00:00,9565.9366,8774.7,matched,,791.2366
22441,2025-08-22 18:00:00,1,2025-08-22 19:00:00,0,0,matched,,0
22442,2025-08-22 18:00:00,2,2025-08-22 20:00:00,0,0,matched,,0
22443,2025-08-22 18:00:00,3,2025-08-22 21:00:00,0,0,matched,,0
22444,2025-08-22 18:00:00,4,2025-08-22 22:00:00,0,0,matched,,0
22445,2025-08-22 18:00:00,5,2025-08-22 23:00:00,0,0,matched,,0
22446,2025-08-22 18:00:00,6,2025-08-23 00:00:00,0,0,matched,,0
22447,2025-08-22 18:00:00,7,2025-08-23 01:00:00,0,0,matched,,0
22448,2025-08-22 18:00:00,8,2025-08-23 02:00:00,0,0,matched,,0
22449,2025-08-22 18:00:00,9,2025-08-23 03:00:00,0,0,matched,,0
22450,2025-08-22 18:00:00,10,2025-08-23 04:00:00,0,0,matched,,0
22451,2025-08-22 18:00:00,11,2025-08-23 05:00:00,0,0,matched,,0
22452,2025-08-22 18:00:00,12,2025-08-23 06:00:00,676.4072,673.3875,matched,,3.0197
22453,2025-08-22 18:00:00,13,2025-08-23 07:00:00,2441.8156,2602.725,matched,,160.9094
22454,2025-08-22 18:00:00,14,2025-08-23 08:00:00,4279.597,4438.8,matched,,159.203
22455,2025-08-22 18:00:00,15,2025-08-23 09:00:00,5901.5777,5628.1125,matched,,273.4652
22456,2025-08-22 18:00:00,16,2025-08-23 10:00:00,7726.1499,7026.45,matched,,699.6999
22457,2025-08-22 18:00:00,17,2025-08-23 11:00:00,7402.0722,7834.6875,matched,,432.6153
22458,2025-08-22 18:00:00,18,2025-08-23 12:00:00,8509.0833,8774.7,matched,,265.6167
22459,2025-08-22 18:00:00,19,2025-08-23 13:00:00,8827.2197,8361.45,matched,,465.7697
22460,2025-08-22 18:00:00,20,2025-08-23 14:00:00,7419.6226,7377.075,matched,,42.5476
22461,2025-08-22 18:00:00,21,2025-08-23 15:00:00,6883.0125,6693.2625,matched,,189.75
22462,2025-08-22 18:00:00,22,2025-08-23 16:00:00,5102.325,4489.05,matched,,613.275
22463,2025-08-22 18:00:00,23,2025-08-23 17:00:00,2975.6625,2497.5375,matched,,478.125
22464,2025-08-22 18:00:00,24,2025-08-23 18:00:00,811.6552,666.3,matched,,145.3552
22465,2025-08-23 00:00:00,1,2025-08-23 01:00:00,0,0,matched,,0
22466,2025-08-23 00:00:00,2,2025-08-23 02:00:00,0,0,matched,,0
22467,2025-08-23 00:00:00,3,2025-08-23 03:00:00,0,0,matched,,0
22468,2025-08-23 00:00:00,4,2025-08-23 04:00:00,0,0,matched,,0
22469,2025-08-23 00:00:00,5,2025-08-23 05:00:00,0,0,matched,,0
22470,2025-08-23 00:00:00,6,2025-08-23 06:00:00,625.2487,673.3875,matched,,48.1388
22471,2025-08-23 00:00:00,7,2025-08-23 07:00:00,2391.5287,2602.725,matched,,211.1963
22472,2025-08-23 00:00:00,8,2025-08-23 08:00:00,3959.2267,4438.8,matched,,479.5733
22473,2025-08-23 00:00:00,9,2025-08-23 09:00:00,5625.1779,5628.1125,matched,,2.9346
22474,2025-08-23 00:00:00,10,2025-08-23 10:00:00,6907.642,7026.45,matched,,118.808
22475,2025-08-23 00:00:00,11,2025-08-23 11:00:00,8082.6864,7834.6875,matched,,247.9989
22476,2025-08-23 00:00:00,12,2025-08-23 12:00:00,9351.1834,8774.7,matched,,576.4834
22477,2025-08-23 00:00:00,13,2025-08-23 13:00:00,9340.0125,8361.45,matched,,978.5625
22478,2025-08-23 00:00:00,14,2025-08-23 14:00:00,7533.6584,7377.075,matched,,156.5834
22479,2025-08-23 00:00:00,15,2025-08-23 15:00:00,6814.561,6693.2625,matched,,121.2985
22480,2025-08-23 00:00:00,16,2025-08-23 16:00:00,4785.0805,4489.05,matched,,296.0305
22481,2025-08-23 00:00:00,17,2025-08-23 17:00:00,2969.7137,2497.5375,matched,,472.1762
22482,2025-08-23 00:00:00,18,2025-08-23 18:00:00,859.127,666.3,matched,,192.827
22483,2025-08-23 00:00:00,19,2025-08-23 19:00:00,0,0,matched,,0
22484,2025-08-23 00:00:00,20,2025-08-23 20:00:00,0,0,matched,,0
22485,2025-08-23 00:00:00,21,2025-08-23 21:00:00,0,0,matched,,0
22486,2025-08-23 00:00:00,22,2025-08-23 22:00:00,0,0,matched,,0
22487,2025-08-23 00:00:00,23,2025-08-23 23:00:00,0,0,matched,,0
22488,2025-08-23 00:00:00,24,2025-08-24 00:00:00,0,0,matched,,0
22489,2025-08-23 06:00:00,1,2025-08-23 07:00:00,2605.0028,2602.725,matched,,2.2778
22490,2025-08-23 06:00:00,2,2025-08-23 08:00:00,4493.575,4438.8,matched,,54.775
22491,2025-08-23 06:00:00,3,2025-08-23 09:00:00,5736.1245,5628.1125,matched,,108.012
22492,2025-08-23 06:00:00,4,2025-08-23 10:00:00,7425.5475,7026.45,matched,,399.0975
22493,2025-08-23 06:00:00,5,2025-08-23 11:00:00,8268.7805,7834.6875,matched,,434.093
22494,2025-08-23 06:00:00,6,2025-08-23 12:00:00,9803.4362,8774.7,matched,,1028.7362
22495,2025-08-23 06:00:00,7,2025-08-23 13:00:00,9340.0125,8361.45,matched,,978.5625
22496,2025-08-23 06:00:00,8,2025-08-23 14:00:00,8327.7857,7377.075,matched,,950.7107
22497,2025-08-23 06:00:00,9,2025-08-23 15:00:00,6883.0125,6693.2625,matched,,189.75
22498,2025-08-23 06:00:00,10,2025-08-23 16:00:00,4561.9799,4489.05,matched,,72.9299
22499,2025-08-23 06:00:00,11,2025-08-23 17:00:00,2433.8312,2497.5375,matched,,63.7063
22500,2025-08-23 06:00:00,12,2025-08-23 18:00:00,631.1199,666.3,matched,,35.1801
22501,2025-08-23 06:00:00,13,2025-08-23 19:00:00,0,0,matched,,0
22502,2025-08-23 06:00:00,14,2025-08-23 20:00:00,0,0,matched,,0
22503,2025-08-23 06:00:00,15,2025-08-23 21:00:00,0,0,matched,,0
22504,2025-08-23 06:00:00,16,2025-08-23 22:00:00,0,0,matched,,0
22505,2025-08-23 06:00:00,17,2025-08-23 23:00:00,0,0,matched,,0
22506,2025-08-23 06:00:00,18,2025-08-24 00:00:00,0,0,matched,,0
22507,2025-08-23 06:00:00,19,2025-08-24 01:00:00,0,0,matched,,0
22508,2025-08-23 06:00:00,20,2025-08-24 02:00:00,0,0,matched,,0
22509,2025-08-23 06:00:00,21,2025-08-24 03:00:00,0,0,matched,,0
22510,2025-08-23 06:00:00,22,2025-08-24 04:00:00,0,0,matched,,0
22511,2025-08-23 06:00:00,23,2025-08-24 05:00:00,0,0,matched,,0
22512,2025-08-23 06:00:00,24,2025-08-24 06:00:00,909.4445,624.225,matched,,285.2195
22513,2025-08-23 12:00:00,1,2025-08-23 13:00:00,8438.6708,8361.45,matched,,77.2208
22514,2025-08-23 12:00:00,2,2025-08-23 14:00:00,7465.3775,7377.075,matched,,88.3025
22515,2025-08-23 12:00:00,3,2025-08-23 15:00:00,6748.4537,6693.2625,matched,,55.1912
22516,2025-08-23 12:00:00,4,2025-08-23 16:00:00,4436.6775,4489.05,matched,,52.3725
22517,2025-08-23 12:00:00,5,2025-08-23 17:00:00,2459.773,2497.5375,matched,,37.7645
22518,2025-08-23 12:00:00,6,2025-08-23 18:00:00,649.106,666.3,matched,,17.194
22519,2025-08-23 12:00:00,7,2025-08-23 19:00:00,0,0,matched,,0
22520,2025-08-23 12:00:00,8,2025-08-23 20:00:00,0,0,matched,,0
22521,2025-08-23 12:00:00,9,2025-08-23 21:00:00,0,0,matched,,0
22522,2025-08-23 12:00:00,10,2025-08-23 22:00:00,0,0,matched,,0
22523,2025-08-23 12:00:00,11,2025-08-23 23:00:00,0,0,matched,,0
22524,2025-08-23 12:00:00,12,2025-08-24 00:00:00,0,0,matched,,0
22525,2025-08-23 12:00:00,13,2025-08-24 01:00:00,0,0,matched,,0
22526,2025-08-23 12:00:00,14,2025-08-24 02:00:00,0,0,matched,,0
22527,2025-08-23 12:00:00,15,2025-08-24 03:00:00,0,0,matched,,0
22528,2025-08-23 12:00:00,16,2025-08-24 04:00:00,0,0,matched,,0
22529,2025-08-23 12:00:00,17,2025-08-24 05:00:00,0,0,matched,,0
22530,2025-08-23 12:00:00,18,2025-08-24 06:00:00,661.0863,624.225,matched,,36.8613
22531,2025-08-23 12:00:00,19,2025-08-24 07:00:00,2196.4214,2396.025,matched,,199.6036
22532,2025-08-23 12:00:00,20,2025-08-24 08:00:00,3619.1719,4337.6625,matched,,718.4906
22533,2025-08-23 12:00:00,21,2025-08-24 09:00:00,4758.7679,6047.325,matched,,1288.5571
22534,2025-08-23 12:00:00,22,2025-08-24 10:00:00,5897.537,8698.6875,matched,,2801.1505
22535,2025-08-23 12:00:00,23,2025-08-24 11:00:00,4338.4621,9492.825,matched,,5154.3629
22536,2025-08-23 12:00:00,24,2025-08-24 12:00:00,3083.4935,9891.9,matched,,6808.4065
22537,2025-08-23 18:00:00,1,2025-08-23 19:00:00,0,0,matched,,0
22538,2025-08-23 18:00:00,2,2025-08-23 20:00:00,0,0,matched,,0
22539,2025-08-23 18:00:00,3,2025-08-23 21:00:00,0,0,matched,,0
22540,2025-08-23 18:00:00,4,2025-08-23 22:00:00,0,0,matched,,0
22541,2025-08-23 18:00:00,5,2025-08-23 23:00:00,0,0,matched,,0
22542,2025-08-23 18:00:00,6,2025-08-24 00:00:00,0,0,matched,,0
22543,2025-08-23 18:00:00,7,2025-08-24 01:00:00,0,0,matched,,0
22544,2025-08-23 18:00:00,8,2025-08-24 02:00:00,0,0,matched,,0
22545,2025-08-23 18:00:00,9,2025-08-24 03:00:00,0,0,matched,,0
22546,2025-08-23 18:00:00,10,2025-08-24 04:00:00,0,0,matched,,0
22547,2025-08-23 18:00:00,11,2025-08-24 05:00:00,0,0,matched,,0
22548,2025-08-23 18:00:00,12,2025-08-24 06:00:00,575.7329,624.225,matched,,48.4921
22549,2025-08-23 18:00:00,13,2025-08-24 07:00:00,2160.2308,2396.025,matched,,235.7942
22550,2025-08-23 18:00:00,14,2025-08-24 08:00:00,3695.1928,4337.6625,matched,,642.4697
22551,2025-08-23 18:00:00,15,2025-08-24 09:00:00,5348.1409,6047.325,matched,,699.1841
22552,2025-08-23 18:00:00,16,2025-08-24 10:00:00,8698.6875,8698.6875,matched,,0
22553,2025-08-23 18:00:00,17,2025-08-24 11:00:00,9670.4625,9492.825,matched,,177.6375
22554,2025-08-23 18:00:00,18,2025-08-24 12:00:00,9891.9,9891.9,matched,,0
22555,2025-08-23 18:00:00,19,2025-08-24 13:00:00,9340.0125,9340.0125,matched,,0
22556,2025-08-23 18:00:00,20,2025-08-24 14:00:00,8695.8,7581.1125,matched,,1114.6875
22557,2025-08-23 18:00:00,21,2025-08-24 15:00:00,6111.1153,5854.9125,matched,,256.2028
22558,2025-08-23 18:00:00,22,2025-08-24 16:00:00,4893.2882,4492.9125,matched,,400.3757
22559,2025-08-23 18:00:00,23,2025-08-24 17:00:00,2975.6625,2393.3625,matched,,582.3
22560,2025-08-23 18:00:00,24,2025-08-24 18:00:00,774.2125,600.825,matched,,173.3875
22561,2025-08-24 00:00:00,1,2025-08-24 01:00:00,0,0,matched,,0
22562,2025-08-24 00:00:00,2,2025-08-24 02:00:00,0,0,matched,,0
22563,2025-08-24 00:00:00,3,2025-08-24 03:00:00,0,0,matched,,0
22564,2025-08-24 00:00:00,4,2025-08-24 04:00:00,0,0,matched,,0
22565,2025-08-24 00:00:00,5,2025-08-24 05:00:00,0,0,matched,,0
22566,2025-08-24 00:00:00,6,2025-08-24 06:00:00,649.1666,624.225,matched,,24.9416
22567,2025-08-24 00:00:00,7,2025-08-24 07:00:00,2452.2578,2396.025,matched,,56.2328
22568,2025-08-24 00:00:00,8,2025-08-24 08:00:00,4437.978,4337.6625,matched,,100.3155
22569,2025-08-24 00:00:00,9,2025-08-24 09:00:00,6351.4077,6047.325,matched,,304.0827
22570,2025-08-24 00:00:00,10,2025-08-24 10:00:00,8698.6875,8698.6875,matched,,0
22571,2025-08-24 00:00:00,11,2025-08-24 11:00:00,9670.4625,9492.825,matched,,177.6375
22572,2025-08-24 00:00:00,12,2025-08-24 12:00:00,9891.9,9891.9,matched,,0
22573,2025-08-24 00:00:00,13,2025-08-24 13:00:00,9230.3153,9340.0125,matched,,109.6972
22574,2025-08-24 00:00:00,14,2025-08-24 14:00:00,6659.8232,7581.1125,matched,,921.2893
22575,2025-08-24 00:00:00,15,2025-08-24 15:00:00,5721.9491,5854.9125,matched,,132.9634
22576,2025-08-24 00:00:00,16,2025-08-24 16:00:00,4577.9293,4492.9125,matched,,85.0168
22577,2025-08-24 00:00:00,17,2025-08-24 17:00:00,2257.5108,2393.3625,matched,,135.8517
22578,2025-08-24 00:00:00,18,2025-08-24 18:00:00,561.297,600.825,matched,,39.528
22579,2025-08-24 00:00:00,19,2025-08-24 19:00:00,0,0,matched,,0
22580,2025-08-24 00:00:00,20,2025-08-24 20:00:00,0,0,matched,,0
22581,2025-08-24 00:00:00,21,2025-08-24 21:00:00,0,0,matched,,0
22582,2025-08-24 00:00:00,22,2025-08-24 22:00:00,0,0,matched,,0
22583,2025-08-24 00:00:00,23,2025-08-24 23:00:00,0,0,matched,,0
22584,2025-08-24 00:00:00,24,2025-08-25 00:00:00,0,0,matched,,0
22585,2025-08-24 06:00:00,1,2025-08-24 07:00:00,2402.1545,2396.025,matched,,6.1295
22586,2025-08-24 06:00:00,2,2025-08-24 08:00:00,4308.5475,4337.6625,matched,,29.115
22587,2025-08-24 06:00:00,3,2025-08-24 09:00:00,6016.6455,6047.325,matched,,30.6795
22588,2025-08-24 06:00:00,4,2025-08-24 10:00:00,8564.2706,8698.6875,matched,,134.4169
22589,2025-08-24 06:00:00,5,2025-08-24 11:00:00,9597.8009,9492.825,matched,,104.9759
22590,2025-08-24 06:00:00,6,2025-08-24 12:00:00,9885.1182,9891.9,matched,,6.7818
22591,2025-08-24 06:00:00,7,2025-08-24 13:00:00,9340.0125,9340.0125,matched,,0
22592,2025-08-24 06:00:00,8,2025-08-24 14:00:00,8411.1672,7581.1125,matched,,830.0547
22593,2025-08-24 06:00:00,9,2025-08-24 15:00:00,6861.9785,5854.9125,matched,,1007.066
22594,2025-08-24 06:00:00,10,2025-08-24 16:00:00,5102.325,4492.9125,matched,,609.4125
22595,2025-08-24 06:00:00,11,2025-08-24 17:00:00,2975.6625,2393.3625,matched,,582.3
22596,2025-08-24 06:00:00,12,2025-08-24 18:00:00,716.8603,600.825,matched,,116.0353
22597,2025-08-24 06:00:00,13,2025-08-24 19:00:00,0,0,matched,,0
22598,2025-08-24 06:00:00,14,2025-08-24 20:00:00,0,0,matched,,0
22599,2025-08-24 06:00:00,15,2025-08-24 21:00:00,0,0,matched,,0
22600,2025-08-24 06:00:00,16,2025-08-24 22:00:00,0,0,matched,,0
22601,2025-08-24 06:00:00,17,2025-08-24 23:00:00,0,0,matched,,0
22602,2025-08-24 06:00:00,18,2025-08-25 00:00:00,0,0,matched,,0
22603,2025-08-24 06:00:00,19,2025-08-25 01:00:00,0,0,matched,,0
22604,2025-08-24 06:00:00,20,2025-08-25 02:00:00,0,0,matched,,0
22605,2025-08-24 06:00:00,21,2025-08-25 03:00:00,0,0,matched,,0
22606,2025-08-24 06:00:00,22,2025-08-25 04:00:00,0,0,matched,,0
22607,2025-08-24 06:00:00,23,2025-08-25 05:00:00,0,0,matched,,0
22608,2025-08-24 06:00:00,24,2025-08-25 06:00:00,361.551,540.7875,matched,,179.2365
22609,2025-08-24 12:00:00,1,2025-08-24 13:00:00,9315.215,9340.0125,matched,,24.7975
22610,2025-08-24 12:00:00,2,2025-08-24 14:00:00,7437.9693,7581.1125,matched,,143.1432
22611,2025-08-24 12:00:00,3,2025-08-24 15:00:00,5753.5437,5854.9125,matched,,101.3688
22612,2025-08-24 12:00:00,4,2025-08-24 16:00:00,4356.4398,4492.9125,matched,,136.4727
22613,2025-08-24 12:00:00,5,2025-08-24 17:00:00,2231.0932,2393.3625,matched,,162.2693
22614,2025-08-24 12:00:00,6,2025-08-24 18:00:00,515.8238,600.825,matched,,85.0012
22615,2025-08-24 12:00:00,7,2025-08-24 19:00:00,0,0,matched,,0
22616,2025-08-24 12:00:00,8,2025-08-24 20:00:00,0,0,matched,,0
22617,2025-08-24 12:00:00,9,2025-08-24 21:00:00,0,0,matched,,0
22618,2025-08-24 12:00:00,10,2025-08-24 22:00:00,0,0,matched,,0
22619,2025-08-24 12:00:00,11,2025-08-24 23:00:00,0,0,matched,,0
22620,2025-08-24 12:00:00,12,2025-08-25 00:00:00,0,0,matched,,0
22621,2025-08-24 12:00:00,13,2025-08-25 01:00:00,0,0,matched,,0
22622,2025-08-24 12:00:00,14,2025-08-25 02:00:00,0,0,matched,,0
22623,2025-08-24 12:00:00,15,2025-08-25 03:00:00,0,0,matched,,0
22624,2025-08-24 12:00:00,16,2025-08-25 04:00:00,0,0,matched,,0
22625,2025-08-24 12:00:00,17,2025-08-25 05:00:00,0,0,matched,,0
22626,2025-08-24 12:00:00,18,2025-08-25 06:00:00,481.1575,540.7875,matched,,59.63
22627,2025-08-24 12:00:00,19,2025-08-25 07:00:00,2315.5057,2195.1375,matched,,120.3682
22628,2025-08-24 12:00:00,20,2025-08-25 08:00:00,4471.1689,4276.0125,matched,,195.1564
22629,2025-08-24 12:00:00,21,2025-08-25 09:00:00,7183.2479,6415.9875,matched,,767.2604
22630,2025-08-24 12:00:00,22,2025-08-25 10:00:00,6845.1598,7630.6875,matched,,785.5277
22631,2025-08-24 12:00:00,23,2025-08-25 11:00:00,6505.0597,8211.9375,matched,,1706.8778
22632,2025-08-24 12:00:00,24,2025-08-25 12:00:00,5479.6828,7708.2375,matched,,2228.5547
22633,2025-08-24 18:00:00,1,2025-08-24 19:00:00,0,0,matched,,0
22634,2025-08-24 18:00:00,2,2025-08-24 20:00:00,0,0,matched,,0
22635,2025-08-24 18:00:00,3,2025-08-24 21:00:00,0,0,matched,,0
22636,2025-08-24 18:00:00,4,2025-08-24 22:00:00,0,0,matched,,0
22637,2025-08-24 18:00:00,5,2025-08-24 23:00:00,0,0,matched,,0
22638,2025-08-24 18:00:00,6,2025-08-25 00:00:00,0,0,matched,,0
22639,2025-08-24 18:00:00,7,2025-08-25 01:00:00,0,0,matched,,0
22640,2025-08-24 18:00:00,8,2025-08-25 02:00:00,0,0,matched,,0
22641,2025-08-24 18:00:00,9,2025-08-25 03:00:00,0,0,matched,,0
22642,2025-08-24 18:00:00,10,2025-08-25 04:00:00,0,0,matched,,0
22643,2025-08-24 18:00:00,11,2025-08-25 05:00:00,0,0,matched,,0
22644,2025-08-24 18:00:00,12,2025-08-25 06:00:00,646.9684,540.7875,matched,,106.1809
22645,2025-08-24 18:00:00,13,2025-08-25 07:00:00,2407.9226,2195.1375,matched,,212.7851
22646,2025-08-24 18:00:00,14,2025-08-25 08:00:00,4522.6016,4276.0125,matched,,246.5891
22647,2025-08-24 18:00:00,15,2025-08-25 09:00:00,7120.6546,6415.9875,matched,,704.6671
22648,2025-08-24 18:00:00,16,2025-08-25 10:00:00,7373.2584,7630.6875,matched,,257.4291
22649,2025-08-24 18:00:00,17,2025-08-25 11:00:00,7069.1117,8211.9375,matched,,1142.8258
22650,2025-08-24 18:00:00,18,2025-08-25 12:00:00,7654.3301,7708.2375,matched,,53.9074
22651,2025-08-24 18:00:00,19,2025-08-25 13:00:00,6406.2059,7236.9,matched,,830.6941
22652,2025-08-24 18:00:00,20,2025-08-25 14:00:00,6640.5559,7134.7125,matched,,494.1566
22653,2025-08-24 18:00:00,21,2025-08-25 15:00:00,6040.0093,5556.075,matched,,483.9343
22654,2025-08-24 18:00:00,22,2025-08-25 16:00:00,3728.4901,3666.5625,matched,,61.9276
22655,2025-08-24 18:00:00,23,2025-08-25 17:00:00,1976.5294,2316.675,matched,,340.1456
22656,2025-08-24 18:00:00,24,2025-08-25 18:00:00,575.9323,581.8875,matched,,5.9552
22657,2025-08-25 00:00:00,1,2025-08-25 01:00:00,0,0,matched,,0
22658,2025-08-25 00:00:00,2,2025-08-25 02:00:00,0,0,matched,,0
22659,2025-08-25 00:00:00,3,2025-08-25 03:00:00,0,0,matched,,0
22660,2025-08-25 00:00:00,4,2025-08-25 04:00:00,0,0,matched,,0
22661,2025-08-25 00:00:00,5,2025-08-25 05:00:00,0,0,matched,,0
22662,2025-08-25 00:00:00,6,2025-08-25 06:00:00,565.8515,540.7875,matched,,25.064
22663,2025-08-25 00:00:00,7,2025-08-25 07:00:00,2141.1578,2195.1375,matched,,53.9797
22664,2025-08-25 00:00:00,8,2025-08-25 08:00:00,4102.1506,4276.0125,matched,,173.8619
22665,2025-08-25 00:00:00,9,2025-08-25 09:00:00,5769.59,6415.9875,matched,,646.3975
22666,2025-08-25 00:00:00,10,2025-08-25 10:00:00,6396.5456,7630.6875,matched,,1234.1419
22667,2025-08-25 00:00:00,11,2025-08-25 11:00:00,5894.9284,8211.9375,matched,,2317.0091
22668,2025-08-25 00:00:00,12,2025-08-25 12:00:00,5426.9434,7708.2375,matched,,2281.2941
22669,2025-08-25 00:00:00,13,2025-08-25 13:00:00,4771.8886,7236.9,matched,,2465.0114
22670,2025-08-25 00:00:00,14,2025-08-25 14:00:00,4883.8137,7134.7125,matched,,2250.8988
22671,2025-08-25 00:00:00,15,2025-08-25 15:00:00,4030.0998,5556.075,matched,,1525.9752
