forecast_id,date,issue_time,target_time,lead_minutes,lead_hours,lead_bin,release_hour,forecast_pv_kw,actual_pv_kw,alignment_status,daylight_flag,yesterday_pv_kw,last_week_pv_kw,same_slot_7d_mean_kw
20669,2025-08-04,2025-08-04 06:00:00,2025-08-04 11:00:00,300,5,4-6h,6,8206.0740000000,8695.4250000000,matched,True,8770.6500000000,7531.8750000000,7725.7232142857
20670,2025-08-04,2025-08-04 06:00:00,2025-08-04 12:00:00,360,6,4-6h,6,8478.8907000000,9163.8375000000,matched,True,9253.3125000000,7359.2250000000,8162.2285714286
20671,2025-08-04,2025-08-04 06:00:00,2025-08-04 13:00:00,420,7,7-12h,6,8593.7851000000,8832.6375000000,matched,True,9785.3625000000,6833.3625000000,8227.4678571429
20672,2025-08-04,2025-08-04 06:00:00,2025-08-04 14:00:00,480,8,7-12h,6,7435.4081000000,8043.2625000000,matched,True,8637.9750000000,6933.7875000000,7518.0750000000
20673,2025-08-04,2025-08-04 06:00:00,2025-08-04 15:00:00,540,9,7-12h,6,6168.6769000000,6502.0125000000,matched,True,7191.2250000000,5450.9625000000,6103.6500000000
20674,2025-08-04,2025-08-04 06:00:00,2025-08-04 16:00:00,600,10,7-12h,6,4097.6895000000,4534.7625000000,matched,True,4954.0500000000,3897.9000000000,4374.2250000000
20675,2025-08-04,2025-08-04 06:00:00,2025-08-04 17:00:00,660,11,7-12h,6,2437.0916000000,2993.5875000000,matched,True,3138.9375000000,2242.1625000000,2658.2625000000
20676,2025-08-04,2025-08-04 06:00:00,2025-08-04 18:00:00,720,12,7-12h,6,805.7807000000,1020.0750000000,matched,True,1059.4125000000,904.3500000000,993.2357142857
20677,2025-08-04,2025-08-04 06:00:00,2025-08-04 19:00:00,780,13,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20678,2025-08-04,2025-08-04 06:00:00,2025-08-04 20:00:00,840,14,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20679,2025-08-04,2025-08-04 06:00:00,2025-08-04 21:00:00,900,15,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20680,2025-08-04,2025-08-04 06:00:00,2025-08-04 22:00:00,960,16,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20681,2025-08-04,2025-08-04 06:00:00,2025-08-04 23:00:00,1020,17,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20682,2025-08-04,2025-08-04 06:00:00,2025-08-05 00:00:00,1080,18,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20683,2025-08-04,2025-08-04 06:00:00,2025-08-05 01:00:00,1140,19,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20684,2025-08-04,2025-08-04 06:00:00,2025-08-05 02:00:00,1200,20,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20685,2025-08-04,2025-08-04 06:00:00,2025-08-05 03:00:00,1260,21,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20686,2025-08-04,2025-08-04 06:00:00,2025-08-05 04:00:00,1320,22,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20687,2025-08-04,2025-08-04 06:00:00,2025-08-05 05:00:00,1380,23,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20688,2025-08-04,2025-08-04 06:00:00,2025-08-05 06:00:00,1440,24,19-24h,6,1013.0761000000,838.8375000000,matched,True,946.0125000000,1136.1000000000,1038.7660714286
20689,2025-08-04,2025-08-04 12:00:00,2025-08-04 13:00:00,60,1,1-3h,12,8989.4282000000,8832.6375000000,matched,True,9785.3625000000,6833.3625000000,8227.4678571429
20690,2025-08-04,2025-08-04 12:00:00,2025-08-04 14:00:00,120,2,1-3h,12,8405.8834000000,8043.2625000000,matched,True,8637.9750000000,6933.7875000000,7518.0750000000
20691,2025-08-04,2025-08-04 12:00:00,2025-08-04 15:00:00,180,3,1-3h,12,6793.4506000000,6502.0125000000,matched,True,7191.2250000000,5450.9625000000,6103.6500000000
20692,2025-08-04,2025-08-04 12:00:00,2025-08-04 16:00:00,240,4,4-6h,12,4793.2385000000,4534.7625000000,matched,True,4954.0500000000,3897.9000000000,4374.2250000000
20693,2025-08-04,2025-08-04 12:00:00,2025-08-04 17:00:00,300,5,4-6h,12,3138.9375000000,2993.5875000000,matched,True,3138.9375000000,2242.1625000000,2658.2625000000
20694,2025-08-04,2025-08-04 12:00:00,2025-08-04 18:00:00,360,6,4-6h,12,1069.5847000000,1020.0750000000,matched,True,1059.4125000000,904.3500000000,993.2357142857
20695,2025-08-04,2025-08-04 12:00:00,2025-08-04 19:00:00,420,7,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20696,2025-08-04,2025-08-04 12:00:00,2025-08-04 20:00:00,480,8,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20697,2025-08-04,2025-08-04 12:00:00,2025-08-04 21:00:00,540,9,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20698,2025-08-04,2025-08-04 12:00:00,2025-08-04 22:00:00,600,10,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20699,2025-08-04,2025-08-04 12:00:00,2025-08-04 23:00:00,660,11,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20700,2025-08-04,2025-08-04 12:00:00,2025-08-05 00:00:00,720,12,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20701,2025-08-04,2025-08-04 12:00:00,2025-08-05 01:00:00,780,13,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20702,2025-08-04,2025-08-04 12:00:00,2025-08-05 02:00:00,840,14,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20703,2025-08-04,2025-08-04 12:00:00,2025-08-05 03:00:00,900,15,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20704,2025-08-04,2025-08-04 12:00:00,2025-08-05 04:00:00,960,16,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20705,2025-08-04,2025-08-04 12:00:00,2025-08-05 05:00:00,1020,17,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20706,2025-08-04,2025-08-04 12:00:00,2025-08-05 06:00:00,1080,18,13-18h,12,633.4423000000,838.8375000000,matched,True,946.0125000000,1136.1000000000,1038.7660714286
20707,2025-08-04,2025-08-04 12:00:00,2025-08-05 07:00:00,1140,19,19-24h,12,2259.8797000000,2711.7375000000,matched,True,2825.0625000000,2485.4625000000,2714.2071428571
20708,2025-08-04,2025-08-04 12:00:00,2025-08-05 08:00:00,1200,20,19-24h,12,4082.4963000000,4717.8375000000,matched,True,4763.7750000000,4261.3125000000,4279.7303571429
20709,2025-08-04,2025-08-04 12:00:00,2025-08-05 09:00:00,1260,21,19-24h,12,6288.6582000000,6127.9875000000,matched,True,6772.2375000000,5700.3000000000,6205.3071428571
20710,2025-08-04,2025-08-04 12:00:00,2025-08-05 10:00:00,1320,22,19-24h,12,8214.8706000000,7552.0500000000,matched,True,8047.6500000000,6293.3625000000,7278.3535714286
20711,2025-08-04,2025-08-04 12:00:00,2025-08-05 11:00:00,1380,23,19-24h,12,9070.6771000000,7790.9625000000,matched,True,8695.4250000000,6030.0375000000,7891.9446428571
20712,2025-08-04,2025-08-04 12:00:00,2025-08-05 12:00:00,1440,24,19-24h,12,9093.4739000000,8913.0375000000,matched,True,9163.8375000000,7298.9625000000,8420.0303571429
20713,2025-08-04,2025-08-04 18:00:00,2025-08-04 19:00:00,60,1,1-3h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20714,2025-08-04,2025-08-04 18:00:00,2025-08-04 20:00:00,120,2,1-3h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20715,2025-08-04,2025-08-04 18:00:00,2025-08-04 21:00:00,180,3,1-3h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20716,2025-08-04,2025-08-04 18:00:00,2025-08-04 22:00:00,240,4,4-6h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20717,2025-08-04,2025-08-04 18:00:00,2025-08-04 23:00:00,300,5,4-6h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20718,2025-08-04,2025-08-04 18:00:00,2025-08-05 00:00:00,360,6,4-6h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20719,2025-08-04,2025-08-04 18:00:00,2025-08-05 01:00:00,420,7,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20720,2025-08-04,2025-08-04 18:00:00,2025-08-05 02:00:00,480,8,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20721,2025-08-04,2025-08-04 18:00:00,2025-08-05 03:00:00,540,9,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20722,2025-08-04,2025-08-04 18:00:00,2025-08-05 04:00:00,600,10,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20723,2025-08-04,2025-08-04 18:00:00,2025-08-05 05:00:00,660,11,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20724,2025-08-04,2025-08-04 18:00:00,2025-08-05 06:00:00,720,12,7-12h,18,963.9653000000,838.8375000000,matched,True,946.0125000000,1136.1000000000,1038.7660714286
20725,2025-08-04,2025-08-04 18:00:00,2025-08-05 07:00:00,780,13,13-18h,18,2988.6750000000,2711.7375000000,matched,True,2825.0625000000,2485.4625000000,2714.2071428571
20726,2025-08-04,2025-08-04 18:00:00,2025-08-05 08:00:00,840,14,13-18h,18,4992.2098000000,4717.8375000000,matched,True,4763.7750000000,4261.3125000000,4279.7303571429
20727,2025-08-04,2025-08-04 18:00:00,2025-08-05 09:00:00,900,15,13-18h,18,7292.1000000000,6127.9875000000,matched,True,6772.2375000000,5700.3000000000,6205.3071428571
20728,2025-08-04,2025-08-04 18:00:00,2025-08-05 10:00:00,960,16,13-18h,18,8371.4718000000,7552.0500000000,matched,True,8047.6500000000,6293.3625000000,7278.3535714286
20729,2025-08-04,2025-08-04 18:00:00,2025-08-05 11:00:00,1020,17,13-18h,18,8337.7856000000,7790.9625000000,matched,True,8695.4250000000,6030.0375000000,7891.9446428571
20730,2025-08-04,2025-08-04 18:00:00,2025-08-05 12:00:00,1080,18,13-18h,18,9236.7380000000,8913.0375000000,matched,True,9163.8375000000,7298.9625000000,8420.0303571429
20731,2025-08-04,2025-08-04 18:00:00,2025-08-05 13:00:00,1140,19,19-24h,18,9785.3625000000,8971.3125000000,matched,True,8832.6375000000,7604.3250000000,8513.0785714286
20732,2025-08-04,2025-08-04 18:00:00,2025-08-05 14:00:00,1200,20,19-24h,18,7190.2786000000,8299.6875000000,matched,True,8043.2625000000,7052.7375000000,7676.5714285714
20733,2025-08-04,2025-08-04 18:00:00,2025-08-05 15:00:00,1260,21,19-24h,18,5282.4415000000,6357.4500000000,matched,True,6502.0125000000,5984.5500000000,6253.8000000000
20734,2025-08-04,2025-08-04 18:00:00,2025-08-05 16:00:00,1320,22,19-24h,18,4146.8092000000,4618.3125000000,matched,True,4534.7625000000,4432.9125000000,4465.2053571429
20735,2025-08-04,2025-08-04 18:00:00,2025-08-05 17:00:00,1380,23,19-24h,18,2676.6986000000,2955.1875000000,matched,True,2993.5875000000,2496.3750000000,2765.6089285714
20736,2025-08-04,2025-08-04 18:00:00,2025-08-05 18:00:00,1440,24,19-24h,18,869.6247000000,985.6125000000,matched,True,1020.0750000000,1033.6125000000,1009.7678571429
20737,2025-08-05,2025-08-05 00:00:00,2025-08-05 01:00:00,60,1,1-3h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20738,2025-08-05,2025-08-05 00:00:00,2025-08-05 02:00:00,120,2,1-3h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20739,2025-08-05,2025-08-05 00:00:00,2025-08-05 03:00:00,180,3,1-3h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20740,2025-08-05,2025-08-05 00:00:00,2025-08-05 04:00:00,240,4,4-6h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20741,2025-08-05,2025-08-05 00:00:00,2025-08-05 05:00:00,300,5,4-6h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20742,2025-08-05,2025-08-05 00:00:00,2025-08-05 06:00:00,360,6,4-6h,0,835.0473000000,838.8375000000,matched,True,946.0125000000,1136.1000000000,1038.7660714286
20743,2025-08-05,2025-08-05 00:00:00,2025-08-05 07:00:00,420,7,7-12h,0,2638.4614000000,2711.7375000000,matched,True,2825.0625000000,2485.4625000000,2714.2071428571
20744,2025-08-05,2025-08-05 00:00:00,2025-08-05 08:00:00,480,8,7-12h,0,4515.5540000000,4717.8375000000,matched,True,4763.7750000000,4261.3125000000,4279.7303571429
20745,2025-08-05,2025-08-05 00:00:00,2025-08-05 09:00:00,540,9,7-12h,0,6373.7526000000,6127.9875000000,matched,True,6772.2375000000,5700.3000000000,6205.3071428571
20746,2025-08-05,2025-08-05 00:00:00,2025-08-05 10:00:00,600,10,7-12h,0,8270.3800000000,7552.0500000000,matched,True,8047.6500000000,6293.3625000000,7278.3535714286
20747,2025-08-05,2025-08-05 00:00:00,2025-08-05 11:00:00,660,11,7-12h,0,9205.4387000000,7790.9625000000,matched,True,8695.4250000000,6030.0375000000,7891.9446428571
20748,2025-08-05,2025-08-05 00:00:00,2025-08-05 12:00:00,720,12,7-12h,0,9708.2625000000,8913.0375000000,matched,True,9163.8375000000,7298.9625000000,8420.0303571429
20749,2025-08-05,2025-08-05 00:00:00,2025-08-05 13:00:00,780,13,13-18h,0,9693.0687000000,8971.3125000000,matched,True,8832.6375000000,7604.3250000000,8513.0785714286
20750,2025-08-05,2025-08-05 00:00:00,2025-08-05 14:00:00,840,14,13-18h,0,8033.6926000000,8299.6875000000,matched,True,8043.2625000000,7052.7375000000,7676.5714285714
20751,2025-08-05,2025-08-05 00:00:00,2025-08-05 15:00:00,900,15,13-18h,0,6888.3049000000,6357.4500000000,matched,True,6502.0125000000,5984.5500000000,6253.8000000000
20752,2025-08-05,2025-08-05 00:00:00,2025-08-05 16:00:00,960,16,13-18h,0,4388.3347000000,4618.3125000000,matched,True,4534.7625000000,4432.9125000000,4465.2053571429
20753,2025-08-05,2025-08-05 00:00:00,2025-08-05 17:00:00,1020,17,13-18h,0,2678.7907000000,2955.1875000000,matched,True,2993.5875000000,2496.3750000000,2765.6089285714
20754,2025-08-05,2025-08-05 00:00:00,2025-08-05 18:00:00,1080,18,13-18h,0,1059.4125000000,985.6125000000,matched,True,1020.0750000000,1033.6125000000,1009.7678571429
20755,2025-08-05,2025-08-05 00:00:00,2025-08-05 19:00:00,1140,19,19-24h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20756,2025-08-05,2025-08-05 00:00:00,2025-08-05 20:00:00,1200,20,19-24h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20757,2025-08-05,2025-08-05 00:00:00,2025-08-05 21:00:00,1260,21,19-24h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20758,2025-08-05,2025-08-05 00:00:00,2025-08-05 22:00:00,1320,22,19-24h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20759,2025-08-05,2025-08-05 00:00:00,2025-08-05 23:00:00,1380,23,19-24h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20760,2025-08-05,2025-08-05 00:00:00,2025-08-06 00:00:00,1440,24,19-24h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20761,2025-08-05,2025-08-05 06:00:00,2025-08-05 07:00:00,60,1,1-3h,6,2696.6912000000,2711.7375000000,matched,True,2825.0625000000,2485.4625000000,2714.2071428571
20762,2025-08-05,2025-08-05 06:00:00,2025-08-05 08:00:00,120,2,1-3h,6,4733.4222000000,4717.8375000000,matched,True,4763.7750000000,4261.3125000000,4279.7303571429
20763,2025-08-05,2025-08-05 06:00:00,2025-08-05 09:00:00,180,3,1-3h,6,6177.4377000000,6127.9875000000,matched,True,6772.2375000000,5700.3000000000,6205.3071428571
20764,2025-08-05,2025-08-05 06:00:00,2025-08-05 10:00:00,240,4,4-6h,6,7436.1789000000,7552.0500000000,matched,True,8047.6500000000,6293.3625000000,7278.3535714286
20765,2025-08-05,2025-08-05 06:00:00,2025-08-05 11:00:00,300,5,4-6h,6,8084.9015000000,7790.9625000000,matched,True,8695.4250000000,6030.0375000000,7891.9446428571
20766,2025-08-05,2025-08-05 06:00:00,2025-08-05 12:00:00,360,6,4-6h,6,9105.7369000000,8913.0375000000,matched,True,9163.8375000000,7298.9625000000,8420.0303571429
20767,2025-08-05,2025-08-05 06:00:00,2025-08-05 13:00:00,420,7,7-12h,6,8636.8409000000,8971.3125000000,matched,True,8832.6375000000,7604.3250000000,8513.0785714286
20768,2025-08-05,2025-08-05 06:00:00,2025-08-05 14:00:00,480,8,7-12h,6,7806.1092000000,8299.6875000000,matched,True,8043.2625000000,7052.7375000000,7676.5714285714
20769,2025-08-05,2025-08-05 06:00:00,2025-08-05 15:00:00,540,9,7-12h,6,6534.1298000000,6357.4500000000,matched,True,6502.0125000000,5984.5500000000,6253.8000000000
20770,2025-08-05,2025-08-05 06:00:00,2025-08-05 16:00:00,600,10,7-12h,6,4054.6597000000,4618.3125000000,matched,True,4534.7625000000,4432.9125000000,4465.2053571429
20771,2025-08-05,2025-08-05 06:00:00,2025-08-05 17:00:00,660,11,7-12h,6,2761.3153000000,2955.1875000000,matched,True,2993.5875000000,2496.3750000000,2765.6089285714
20772,2025-08-05,2025-08-05 06:00:00,2025-08-05 18:00:00,720,12,7-12h,6,989.6847000000,985.6125000000,matched,True,1020.0750000000,1033.6125000000,1009.7678571429
20773,2025-08-05,2025-08-05 06:00:00,2025-08-05 19:00:00,780,13,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20774,2025-08-05,2025-08-05 06:00:00,2025-08-05 20:00:00,840,14,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20775,2025-08-05,2025-08-05 06:00:00,2025-08-05 21:00:00,900,15,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20776,2025-08-05,2025-08-05 06:00:00,2025-08-05 22:00:00,960,16,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20777,2025-08-05,2025-08-05 06:00:00,2025-08-05 23:00:00,1020,17,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20778,2025-08-05,2025-08-05 06:00:00,2025-08-06 00:00:00,1080,18,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20779,2025-08-05,2025-08-05 06:00:00,2025-08-06 01:00:00,1140,19,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20780,2025-08-05,2025-08-05 06:00:00,2025-08-06 02:00:00,1200,20,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20781,2025-08-05,2025-08-05 06:00:00,2025-08-06 03:00:00,1260,21,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20782,2025-08-05,2025-08-05 06:00:00,2025-08-06 04:00:00,1320,22,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20783,2025-08-05,2025-08-05 06:00:00,2025-08-06 05:00:00,1380,23,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20784,2025-08-05,2025-08-05 06:00:00,2025-08-06 06:00:00,1440,24,19-24h,6,881.2961000000,924.5250000000,matched,True,838.8375000000,945.4500000000,996.3000000000
20785,2025-08-05,2025-08-05 12:00:00,2025-08-05 13:00:00,60,1,1-3h,12,9013.7173000000,8971.3125000000,matched,True,8832.6375000000,7604.3250000000,8513.0785714286
20786,2025-08-05,2025-08-05 12:00:00,2025-08-05 14:00:00,120,2,1-3h,12,8449.6443000000,8299.6875000000,matched,True,8043.2625000000,7052.7375000000,7676.5714285714
20787,2025-08-05,2025-08-05 12:00:00,2025-08-05 15:00:00,180,3,1-3h,12,6501.1078000000,6357.4500000000,matched,True,6502.0125000000,5984.5500000000,6253.8000000000
20788,2025-08-05,2025-08-05 12:00:00,2025-08-05 16:00:00,240,4,4-6h,12,4699.1534000000,4618.3125000000,matched,True,4534.7625000000,4432.9125000000,4465.2053571429
20789,2025-08-05,2025-08-05 12:00:00,2025-08-05 17:00:00,300,5,4-6h,12,3039.8807000000,2955.1875000000,matched,True,2993.5875000000,2496.3750000000,2765.6089285714
20790,2025-08-05,2025-08-05 12:00:00,2025-08-05 18:00:00,360,6,4-6h,12,1042.8533000000,985.6125000000,matched,True,1020.0750000000,1033.6125000000,1009.7678571429
20791,2025-08-05,2025-08-05 12:00:00,2025-08-05 19:00:00,420,7,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20792,2025-08-05,2025-08-05 12:00:00,2025-08-05 20:00:00,480,8,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20793,2025-08-05,2025-08-05 12:00:00,2025-08-05 21:00:00,540,9,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20794,2025-08-05,2025-08-05 12:00:00,2025-08-05 22:00:00,600,10,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20795,2025-08-05,2025-08-05 12:00:00,2025-08-05 23:00:00,660,11,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20796,2025-08-05,2025-08-05 12:00:00,2025-08-06 00:00:00,720,12,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
20797,2025-08-05,2025-08-05 12:00:00,2025-08-06 01:00:00,780,13,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
