slot,interval_start,interval_end,price_yuan_per_kwh,load_kw,pv_forecast_kw,grid_purchase_kw,charge_kw,discharge_kw,spill_kw,storage_start_kwh,storage_end_kwh,grid_purchase_kwh,charge_kwh,discharge_kwh,spill_kwh,case_id
93,15:20,15:30,0.7308,5657.0867,4188.2025,1468.8842,0,0,0,10800,10800,244.8140333,0,0,0,power_0.75
94,15:30,15:40,0.7534,5662.6008,3889.3931,1773.2077,0,0,0,10800,10800,295.5346167,0,0,0,power_0.75
95,15:40,15:50,0.7823,5669.2596,3594.5946,2074.665,0,0,0,10800,10800,345.7775,0,0,0,power_0.75
96,15:50,16:00,0.8055,5673.4767,3303.8878,2369.5889,0,0,0,10800,10800,394.9314833,0,0,0,power_0.75
97,16:00,16:10,0.8271,5671.0146,2998.4247,2672.5899,0,0,0,10800,10800,445.43165,0,0,0,power_0.75
98,16:10,16:20,0.8519,5661.5926,2687.4131,2974.1795,0,0,0,10800,10800,495.6965833,0,0,0,power_0.75
99,16:20,16:30,0.8791,5665.8922,2383.1779,3282.7143,0,0,0,10800,10800,547.11905,0,0,0,power_0.75
100,16:30,16:40,0.9024,5689.0372,2089.1246,3599.9126,0,0,0,10800,10800,599.9854333,0,0,0,power_0.75
101,16:40,16:50,0.9163,5603.6614,1791.0829,3812.5785,0,0,0,10800,10800,635.42975,0,0,0,power_0.75
102,16:50,17:00,0.9264,5466.7124,1501.7283,3964.9841,0,0,0,10800,10800,660.8306833,0,0,0,power_0.75
103,17:00,17:10,0.9462,5467.3939,1255.1723,4212.2216,0,0,0,10800,10800,702.0369333,0,0,0,power_0.75
104,17:10,17:20,0.9742,5464.727,1036.3323,4428.3947,0,0,0,10800,10800,738.0657833,0,0,0,power_0.75
105,17:20,17:30,0.9862,5492.4458,836.7775,4655.6683,0,0,0,10800,10800,775.9447167,0,0,0,power_0.75
106,17:30,17:40,0.976,5621.7308,665.2313,4956.4995,0,0,0,10800,10800,826.08325,0,0,0,power_0.75
107,17:40,17:50,1.0742,5091.2126,516.6758,4574.5368,0,0,0,10800,10800,762.4228,0,0,0,power_0.75
108,17:50,18:00,1.2313,4208.5688,386.6731,3821.8957,0,0,0,10800,10800,636.9826167,0,0,0,power_0.75
109,18:00,18:10,1.2561,4122.7611,275.7933,96.9678,0,3750,0,10800,10105.556,16.1613,0,625,0,power_0.75
110,18:10,18:20,1.2447,4255.9358,182.9526,4072.9832,0,0,0,10105.556,10105.556,678.8305333,0,0,0,power_0.75
111,18:20,18:30,1.2545,4225.9524,108.3414,1027.611,0,3090,0,10105.556,9533.3333,171.2685,0,515,0,power_0.75
112,18:30,18:40,1.2522,4233.3384,54.3121,4179.0263,0,0,0,9533.3333,9533.3333,696.5043833,0,0,0,power_0.75
113,18:40,18:50,1.2881,4246.4625,18.6569,477.8056,0,3750,0,9533.3333,8838.8889,79.63426667,0,625,0,power_0.75
114,18:50,19:00,1.3466,4239.1795,0.2753,488.9042,0,3750,0,8838.8889,8144.4444,81.48403333,0,625,0,power_0.75
115,19:00,19:10,1.3523,4244.6684,0.2296,494.4388,0,3750,0,8144.4444,7450,82.40646667,0,625,0,power_0.75
116,19:10,19:20,1.3445,4251.9187,0.6007,501.318,0,3750,0,7450,6755.5556,83.553,0,625,0,power_0.75
117,19:20,19:30,1.3483,4256.6813,0,506.6813,0,3750,0,6755.5556,6061.1111,84.44688333,0,625,0,power_0.75
118,19:30,19:40,1.349,4267.3947,0,517.3947,0,3750,0,6061.1111,5366.6667,86.23245,0,625,0,power_0.75
119,19:40,19:50,1.3473,4269.975,0,519.975,0,3750,0,5366.6667,4672.2222,86.6625,0,625,0,power_0.75
120,19:50,20:00,1.3482,4268.6702,0,518.6702,0,3750,0,4672.2222,3977.7778,86.44503333,0,625,0,power_0.75
121,20:00,20:10,1.3513,4282.2245,0,532.2245,0,3750,0,3977.7778,3283.3333,88.70408333,0,625,0,power_0.75
122,20:10,20:20,1.34,4291.7049,0,541.7049,0,3750,0,3283.3333,2588.8889,90.28415,0,625,0,power_0.75
123,20:20,20:30,1.3489,4291.3611,0,541.3611,0,3750,0,2588.8889,1894.4444,90.22685,0,625,0,power_0.75
124,20:30,20:40,1.3952,4293.9182,0,543.9182,0,3750,0,1894.4444,1200,90.65303333,0,625,0,power_0.75
125,20:40,20:50,1.2226,4295.2135,0,4295.2135,0,0,0,1200,1200,715.8689167,0,0,0,power_0.75
126,20:50,21:00,0.9332,4302.0307,0,4302.0307,0,0,0,1200,1200,717.0051167,0,0,0,power_0.75
127,21:00,21:10,0.9068,4320.9618,0,4320.9618,0,0,0,1200,1200,720.1603,0,0,0,power_0.75
128,21:10,21:20,0.9371,4302.3292,0,4302.3292,0,0,0,1200,1200,717.0548667,0,0,0,power_0.75
129,21:20,21:30,0.9371,4322.6758,0,4322.6758,0,0,0,1200,1200,720.4459667,0,0,0,power_0.75
130,21:30,21:40,0.9871,4428.8083,0,4428.8083,0,0,0,1200,1200,738.1347167,0,0,0,power_0.75
131,21:40,21:50,0.7764,4030.1614,0,4030.1614,0,0,0,1200,1200,671.6935667,0,0,0,power_0.75
132,21:50,22:00,0.4209,3362.7419,0,7112.7419,3750,0,0,1200,1762.5,1185.456983,625,0,0,power_0.75
133,22:00,22:10,0.3859,3309.3934,0,7059.3934,3750,0,0,1762.5,2325,1176.565567,625,0,0,power_0.75
134,22:10,22:20,0.4368,3412.9563,0,3412.9563,0,0,0,2325,2325,568.82605,0,0,0,power_0.75
135,22:20,22:30,0.4198,3381.9313,0,7131.9313,3750,0,0,2325,2887.5,1188.655217,625,0,0,power_0.75
136,22:30,22:40,0.4186,3386.5592,0,7136.5592,3750,0,0,2887.5,3450,1189.426533,625,0,0,power_0.75
137,22:40,22:50,0.4241,3400.4846,0,5400.4846,2000,0,0,3450,3750,900.0807667,333.3333333,0,0,power_0.75
138,22:50,23:00,0.4237,3399.2426,0,7149.2426,3750,0,0,3750,4312.5,1191.540433,625,0,0,power_0.75
139,23:00,23:10,0.4248,3406.9809,0,3406.9809,0,0,0,4312.5,4312.5,567.83015,0,0,0,power_0.75
140,23:10,23:20,0.424,3416.1518,0,7166.1518,3750,0,0,4312.5,4875,1194.358633,625,0,0,power_0.75
141,23:20,23:30,0.422,3421.9811,0,7171.9811,3750,0,0,4875,5437.5,1195.330183,625,0,0,power_0.75
142,23:30,23:40,0.424,3429.6923,0,7179.6923,3750,0,0,5437.5,6000,1196.615383,625,0,0,power_0.75
143,23:40,23:50,0.4271,3439.061,0,3439.061,0,0,0,6000,6000,573.1768333,0,0,0,power_0.75
144,23:50,24:00,0.4276,3444.7259,0,3444.7259,0,0,0,6000,6000,574.1209833,0,0,0,power_0.75
1,00:00,00:10,0.4248,3439.8466,0,9689.8466,6250,0,0,6000,6937.5,1614.974433,1041.666667,0,0,power_1.25
2,00:10,00:20,0.4245,3437.9792,0,9687.9792,6250,0,0,6937.5,7875,1614.6632,1041.666667,0,0,power_1.25
3,00:20,00:30,0.4269,3444.3031,0,9694.3031,6250,0,0,7875,8812.5,1615.717183,1041.666667,0,0,power_1.25
4,00:30,00:40,0.4272,3454.4437,0,4204.4437,750,0,0,8812.5,8925,700.7406167,125,0,0,power_1.25
5,00:40,00:50,0.4271,3458.8273,0,9708.8273,6250,0,0,8925,9862.5,1618.137883,1041.666667,0,0,power_1.25
6,00:50,01:00,0.4285,3459.8401,0,3459.8401,0,0,0,9862.5,9862.5,576.6400167,0,0,0,power_1.25
7,01:00,01:10,0.4311,3467.1582,0,3467.1582,0,0,0,9862.5,9862.5,577.8597,0,0,0,power_1.25
8,01:10,01:20,0.4302,3467.9632,0,3467.9632,0,0,0,9862.5,9862.5,577.9938667,0,0,0,power_1.25
9,01:20,01:30,0.4279,3466.9683,0,3466.9683,0,0,0,9862.5,9862.5,577.82805,0,0,0,power_1.25
10,01:30,01:40,0.4312,3482.4927,0,3482.4927,0,0,0,9862.5,9862.5,580.41545,0,0,0,power_1.25
11,01:40,01:50,0.4333,3495.0841,0,3495.0841,0,0,0,9862.5,9862.5,582.5140167,0,0,0,power_1.25
12,01:50,02:00,0.4311,3498.4443,0,3498.4443,0,0,0,9862.5,9862.5,583.07405,0,0,0,power_1.25
13,02:00,02:10,0.4293,3505.2295,0,3505.2295,0,0,0,9862.5,9862.5,584.2049167,0,0,0,power_1.25
14,02:10,02:20,0.4324,3512.6387,0,3512.6387,0,0,0,9862.5,9862.5,585.4397833,0,0,0,power_1.25
15,02:20,02:30,0.4367,3516.8685,0,3516.8685,0,0,0,9862.5,9862.5,586.14475,0,0,0,power_1.25
16,02:30,02:40,0.4348,3517.9246,0,3517.9246,0,0,0,9862.5,9862.5,586.3207667,0,0,0,power_1.25
17,02:40,02:50,0.4335,3518.5518,0,3518.5518,0,0,0,9862.5,9862.5,586.4253,0,0,0,power_1.25
18,02:50,03:00,0.4357,3521.0976,0,3521.0976,0,0,0,9862.5,9862.5,586.8496,0,0,0,power_1.25
19,03:00,03:10,0.4374,3526.9261,0,3526.9261,0,0,0,9862.5,9862.5,587.8210167,0,0,0,power_1.25
20,03:10,03:20,0.4371,3537.2854,0,3537.2854,0,0,0,9862.5,9862.5,589.5475667,0,0,0,power_1.25
21,03:20,03:30,0.4356,3544.8808,0,3544.8808,0,0,0,9862.5,9862.5,590.8134667,0,0,0,power_1.25
22,03:30,03:40,0.4353,3541.2787,0,3541.2787,0,0,0,9862.5,9862.5,590.2131167,0,0,0,power_1.25
23,03:40,03:50,0.436,3546.3976,0,3546.3976,0,0,0,9862.5,9862.5,591.0662667,0,0,0,power_1.25
24,03:50,04:00,0.4378,3560.207,0,3560.207,0,0,0,9862.5,9862.5,593.3678333,0,0,0,power_1.25
25,04:00,04:10,0.4401,3561.9581,0,3561.9581,0,0,0,9862.5,9862.5,593.6596833,0,0,0,power_1.25
26,04:10,04:20,0.4389,3556.7183,0,3556.7183,0,0,0,9862.5,9862.5,592.7863833,0,0,0,power_1.25
27,04:20,04:30,0.4364,3560.0272,0,3560.0272,0,0,0,9862.5,9862.5,593.3378667,0,0,0,power_1.25
28,04:30,04:40,0.4393,3580.654,0.5994,3580.0546,0,0,0,9862.5,9862.5,596.6757667,0,0,0,power_1.25
29,04:40,04:50,0.4422,3586.916,0.2345,3586.6815,0,0,0,9862.5,9862.5,597.78025,0,0,0,power_1.25
30,04:50,05:00,0.4395,3571.2635,0.2885,3570.975,0,0,0,9862.5,9862.5,595.1625,0,0,0,power_1.25
31,05:00,05:10,0.4333,3562.3171,18.6781,3543.639,0,0,0,9862.5,9862.5,590.6065,0,0,0,power_1.25
32,05:10,05:20,0.4439,3591.3809,54.4698,3536.9111,0,0,0,9862.5,9862.5,589.4851833,0,0,0,power_1.25
33,05:20,05:30,0.4301,3579.7045,108.9718,3470.7327,0,0,0,9862.5,9862.5,578.45545,0,0,0,power_1.25
34,05:30,05:40,0.3713,3486.119,184.1603,9551.9587,6250,0,0,9862.5,10800,1591.993117,1041.666667,0,0,power_1.25
35,05:40,05:50,0.5708,3823.8994,277.0582,3546.8412,0,0,0,10800,10800,591.1402,0,0,0,power_1.25
36,05:50,06:00,0.9099,4398.0727,388.5494,0,0,4009.5233,0,10800,10057.496,0,0,668.2538833,0,power_1.25
37,06:00,06:10,0.9368,4454.0123,521.2803,0,0,3932.732,0,10057.496,9329.212,0,0,655.4553333,0,power_1.25
38,06:10,06:20,0.8758,4371.7919,672.7677,0,0,3699.0242,0,9329.212,8644.2075,0,0,616.5040333,0,power_1.25
39,06:20,06:30,0.8759,4392.953,844.2261,0,0,3548.7269,0,8644.2075,7987.0359,0,0,591.4544833,0,power_1.25
40,06:30,06:40,0.8601,4384.5956,1039.6744,0,0,3344.9212,0,7987.0359,7367.606,0,0,557.4868667,0,power_1.25
41,06:40,06:50,0.8442,4434.7757,1259.3375,0,0,3175.4382,0,7367.606,6779.5619,0,0,529.2397,0,power_1.25
42,06:50,07:00,0.8334,4523.4561,1508.6318,0,0,3014.8243,0,6779.5619,6221.2611,0,0,502.4707167,0,power_1.25
43,07:00,07:10,0.8092,4524.0721,1791.4107,0,0,2732.6614,0,6221.2611,5715.2127,0,0,455.4435667,0,power_1.25
44,07:10,07:20,0.7972,4545.8867,2085.4865,0,0,2460.4002,0,5715.2127,5259.583,0,0,410.0667,0,power_1.25
45,07:20,07:30,0.7644,4523.2418,2381.2611,0,0,2141.9807,0,5259.583,4862.9199,0,0,356.9967833,0,power_1.25
46,07:30,07:40,0.6899,4383.3566,2683.1752,0,0,1700.1814,0,4862.9199,4548.0715,0,0,283.3635667,0,power_1.25
47,07:40,07:50,0.86,4910.4599,2986.3552,0,0,1924.1047,0,4548.0715,4191.7558,0,0,320.6841167,0,power_1.25
48,07:50,08:00,1.1617,5799.7327,3289.204,0,0,2510.5287,0,4191.7558,3726.8431,0,0,418.42145,0,power_1.25
49,08:00,08:10,1.1683,5884.826,3593.3613,0,0,2291.4647,0,3726.8431,3302.4978,0,0,381.9107833,0,power_1.25
50,08:10,08:20,1.0956,5748.0713,3890.7332,0,0,1857.3381,0,3302.4978,2958.5463,0,0,309.55635,0,power_1.25
51,08:20,08:30,1.0849,5769.0581,4181.3417,0,0,1587.7164,0,2958.5463,2664.5247,0,0,264.6194,0,power_1.25
52,08:30,08:40,1.061,5754.2105,4471.7657,0,0,1282.4448,0,2664.5247,2427.035,0,0,213.7408,0,power_1.25
53,08:40,08:50,1.043,5824.1807,4752.8272,0,0,1071.3535,0,2427.035,2228.6362,0,0,178.5589167,0,power_1.25
54,08:50,09:00,1.036,5954.2601,5021.9074,0,0,932.3527,0,2228.6362,2055.9783,0,0,155.3921167,0,power_1.25
55,09:00,09:10,1.0147,5958.9696,5285.4126,0,0,673.557,0,2055.9783,1931.2455,0,0,112.2595,0,power_1.25
56,09:10,09:20,0.9922,5929.5554,5543.1742,0,0,386.3812,0,1931.2455,1859.6934,0,0,64.39686667,0,power_1.25
57,09:20,09:30,0.97,5923.7828,5788.4093,0,0,135.3735,0,1859.6934,1834.6242,0,0,22.56225,0,power_1.25
58,09:30,09:40,0.9422,5907.586,6012.1304,0,104.5444,0,0,1834.6242,1850.3059,0,17.42406667,0,0,power_1.25
59,09:40,09:50,0.9569,5899.1262,6216.1528,0,317.0266,0,0,1850.3059,1897.8599,0,52.83776667,0,0,power_1.25
60,09:50,10:00,0.9977,5902.2196,6409.5941,0,507.3745,0,0,1897.8599,1973.9661,0,84.56241667,0,0,power_1.25
61,10:00,10:10,0.9919,5897.4793,6599.3808,0,701.9015,0,0,1973.9661,2079.2513,0,116.9835833,0,0,power_1.25
62,10:10,10:20,0.9588,5886.7568,6766.7204,0,879.9636,0,0,2079.2513,2211.2458,0,146.6606,0,0,power_1.25
63,10:20,10:30,0.9549,5873.4708,6914.5923,0,1041.1215,0,0,2211.2458,2367.4141,0,173.52025,0,0,power_1.25
64,10:30,10:40,0.9839,5858.0308,7064.2053,0,1206.1745,0,0,2367.4141,2548.3402,0,201.0290833,0,0,power_1.25
65,10:40,10:50,0.799,5844.9948,7197.4315,0,1352.4367,0,0,2548.3402,2751.2057,0,225.4061167,0,0,power_1.25
66,10:50,11:00,0.5025,5839.0587,7303.1142,0,1464.0555,0,0,2751.2057,2970.8141,0,244.00925,0,0,power_1.25
67,11:00,11:10,0.4662,5838.7103,7387.6848,0,1548.9745,0,0,2970.8141,3203.1602,0,258.1624167,0,0,power_1.25
68,11:10,11:20,0.5007,5823.4378,7459.227,0,1635.7892,0,0,3203.1602,3448.5286,0,272.6315333,0,0,power_1.25
69,11:20,11:30,0.4827,5814.7932,7520.7191,0,1705.9259,0,0,3448.5286,3704.4175,0,284.3209833,0,0,power_1.25
70,11:30,11:40,0.4785,5832.3951,7568.2039,0,1735.8088,0,0,3704.4175,3964.7888,0,289.3014667,0,0,power_1.25
71,11:40,11:50,0.4662,5712.901,7592.1539,1397.4356,3276.6885,0,0,3964.7888,4456.2921,232.9059333,546.11475,0,0,power_1.25
72,11:50,12:00,0.4432,5519.4607,7601.0433,4168.4174,6250,0,0,4456.2921,5393.7921,694.7362333,1041.666667,0,0,power_1.25
73,12:00,12:10,0.4411,5494.7907,7612.316,4132.4747,6250,0,0,5393.7921,6331.2921,688.7457833,1041.666667,0,0,power_1.25
74,12:10,12:20,0.4551,5514.4524,7602.6524,4161.8,6250,0,0,6331.2921,7268.7921,693.6333333,1041.666667,0,0,power_1.25
75,12:20,12:30,0.4463,5485.829,7554.1872,4181.6418,6250,0,0,7268.7921,8206.2921,696.9403,1041.666667,0,0,power_1.25
76,12:30,12:40,0.4113,5462.3628,7472.7384,4239.6244,6250,0,0,8206.2921,9143.7921,706.6040667,1041.666667,0,0,power_1.25
77,12:40,12:50,0.5682,5566.1066,7393.4172,0,1827.3106,0,0,9143.7921,9417.8887,0,304.5517667,0,0,power_1.25
78,12:50,13:00,0.8279,5725.7548,7312.7979,0,1587.0431,0,0,9417.8887,9655.9452,0,264.5071833,0,0,power_1.25
79,13:00,13:10,0.8636,5739.4957,7194.541,0,1455.0453,0,0,9655.9452,9874.2019,0,242.50755,0,0,power_1.25
80,13:10,13:20,0.8416,5714.6836,7053.1371,0,1338.4535,0,0,9874.2019,10074.97,0,223.0755833,0,0,power_1.25
81,13:20,13:30,0.8618,5717.8505,6910.4064,0,1192.5559,0,0,10074.97,10253.853,0,198.7593167,0,0,power_1.25
82,13:30,13:40,0.8623,5708.2486,6772.4075,0,1064.1589,0,0,10253.853,10413.477,0,177.3598167,0,0,power_1.25
83,13:40,13:50,0.9026,5696.9182,6607.36,0,910.4418,0,0,10413.477,10550.043,0,151.7403,0,0,power_1.25
84,13:50,14:00,0.9754,5692.2983,6412.5085,0,720.2102,0,0,10550.043,10658.075,0,120.0350333,0,0,power_1.25
85,14:00,14:10,1.0002,5687.1291,6214.0158,0,526.8867,0,0,10658.075,10737.108,0,87.81445,0,0,power_1.25
86,14:10,14:20,0.9978,5678.962,6000.7112,0,321.7492,0,0,10737.108,10785.37,0,53.62486667,0,0,power_1.25
87,14:20,14:30,1.0271,5669.4508,5766.9816,0,97.5308,0,0,10785.37,10800,0,16.25513333,0,0,power_1.25
88,14:30,14:40,1.0906,5664.1948,5521.5066,0,0,142.6882,0,10800,10773.576,0,0,23.78136667,0,power_1.25
89,14:40,14:50,0.9376,5672.7011,5268.781,0,0,403.9201,0,10773.576,10698.776,0,0,67.32001667,0,power_1.25
90,14:50,15:00,0.6694,5682.2544,5009.7152,672.5392,0,0,0,10698.776,10698.776,112.0898667,0,0,0,power_1.25
91,15:00,15:10,0.66,5669.0195,4743.4484,1600.3962,674.82506,0,0,10698.776,10800,266.7327,112.4708433,0,0,power_1.25
92,15:10,15:20,0.7217,5656.3651,4471.224,1185.1411,0,0,0,10800,10800,197.5235167,0,0,0,power_1.25
93,15:20,15:30,0.7308,5657.0867,4188.2025,1468.8842,0,0,0,10800,10800,244.8140333,0,0,0,power_1.25
94,15:30,15:40,0.7534,5662.6008,3889.3931,1773.2077,0,0,0,10800,10800,295.5346167,0,0,0,power_1.25
95,15:40,15:50,0.7823,5669.2596,3594.5946,2074.665,0,0,0,10800,10800,345.7775,0,0,0,power_1.25
96,15:50,16:00,0.8055,5673.4767,3303.8878,2369.5889,0,0,0,10800,10800,394.9314833,0,0,0,power_1.25
97,16:00,16:10,0.8271,5671.0146,2998.4247,2672.5899,0,0,0,10800,10800,445.43165,0,0,0,power_1.25
98,16:10,16:20,0.8519,5661.5926,2687.4131,2974.1795,0,0,0,10800,10800,495.6965833,0,0,0,power_1.25
99,16:20,16:30,0.8791,5665.8922,2383.1779,3282.7143,0,0,0,10800,10800,547.11905,0,0,0,power_1.25
100,16:30,16:40,0.9024,5689.0372,2089.1246,3599.9126,0,0,0,10800,10800,599.9854333,0,0,0,power_1.25
101,16:40,16:50,0.9163,5603.6614,1791.0829,3812.5785,0,0,0,10800,10800,635.42975,0,0,0,power_1.25
102,16:50,17:00,0.9264,5466.7124,1501.7283,3964.9841,0,0,0,10800,10800,660.8306833,0,0,0,power_1.25
103,17:00,17:10,0.9462,5467.3939,1255.1723,4212.2216,0,0,0,10800,10800,702.0369333,0,0,0,power_1.25
104,17:10,17:20,0.9742,5464.727,1036.3323,4428.3947,0,0,0,10800,10800,738.0657833,0,0,0,power_1.25
105,17:20,17:30,0.9862,5492.4458,836.7775,4655.6683,0,0,0,10800,10800,775.9447167,0,0,0,power_1.25
106,17:30,17:40,0.976,5621.7308,665.2313,4956.4995,0,0,0,10800,10800,826.08325,0,0,0,power_1.25
107,17:40,17:50,1.0742,5091.2126,516.6758,4574.5368,0,0,0,10800,10800,762.4228,0,0,0,power_1.25
108,17:50,18:00,1.2313,4208.5688,386.6731,3821.8957,0,0,0,10800,10800,636.9826167,0,0,0,power_1.25
109,18:00,18:10,1.2561,4122.7611,275.7933,3191.3643,0,655.6035,0,10800,10678.592,531.89405,0,109.26725,0,power_1.25
110,18:10,18:20,1.2447,4255.9358,182.9526,4072.9832,0,0,0,10678.592,10678.592,678.8305333,0,0,0,power_1.25
111,18:20,18:30,1.2545,4225.9524,108.3414,4117.611,0,0,0,10678.592,10678.592,686.2685,0,0,0,power_1.25
112,18:30,18:40,1.2522,4233.3384,54.3121,4179.0263,0,0,0,10678.592,10678.592,696.5043833,0,0,0,power_1.25
113,18:40,18:50,1.2881,4246.4625,18.6569,0,0,4227.8056,0,10678.592,9895.665,0,0,704.6342667,0,power_1.25
114,18:50,19:00,1.3466,4239.1795,0.2753,0,0,4238.9042,0,9895.665,9110.6827,0,0,706.4840333,0,power_1.25
115,19:00,19:10,1.3523,4244.6684,0.2296,0,0,4244.4388,0,9110.6827,8324.6755,0,0,707.4064667,0,power_1.25
116,19:10,19:20,1.3445,4251.9187,0.6007,0,0,4251.318,0,8324.6755,7537.3944,0,0,708.553,0,power_1.25
117,19:20,19:30,1.3483,4256.6813,0,0,0,4256.6813,0,7537.3944,6749.1201,0,0,709.4468833,0,power_1.25
118,19:30,19:40,1.349,4267.3947,0,0,0,4267.3947,0,6749.1201,5958.8618,0,0,711.23245,0,power_1.25
119,19:40,19:50,1.3473,4269.975,0,0,0,4269.975,0,5958.8618,5168.1257,0,0,711.6625,0,power_1.25
120,19:50,20:00,1.3482,4268.6702,0,0,0,4268.6702,0,5168.1257,4377.6312,0,0,711.4450333,0,power_1.25
121,20:00,20:10,1.3513,4282.2245,0,0,0,4282.2245,0,4377.6312,3584.6267,0,0,713.7040833,0,power_1.25
122,20:10,20:20,1.34,4291.7049,0,0,0,4291.7049,0,3584.6267,2789.8665,0,0,715.28415,0,power_1.25
123,20:20,20:30,1.3489,4291.3611,0,0,0,4291.3611,0,2789.8665,1995.17,0,0,715.22685,0,power_1.25
124,20:30,20:40,1.3952,4293.9182,0,0,0,4293.9182,0,1995.17,1200,0,0,715.6530333,0,power_1.25
125,20:40,20:50,1.2226,4295.2135,0,4295.2135,0,0,0,1200,1200,715.8689167,0,0,0,power_1.25
126,20:50,21:00,0.9332,4302.0307,0,4302.0307,0,0,0,1200,1200,717.0051167,0,0,0,power_1.25
127,21:00,21:10,0.9068,4320.9618,0,4320.9618,0,0,0,1200,1200,720.1603,0,0,0,power_1.25
128,21:10,21:20,0.9371,4302.3292,0,4302.3292,0,0,0,1200,1200,717.0548667,0,0,0,power_1.25
129,21:20,21:30,0.9371,4322.6758,0,4322.6758,0,0,0,1200,1200,720.4459667,0,0,0,power_1.25
130,21:30,21:40,0.9871,4428.8083,0,4428.8083,0,0,0,1200,1200,738.1347167,0,0,0,power_1.25
131,21:40,21:50,0.7764,4030.1614,0,4030.1614,0,0,0,1200,1200,671.6935667,0,0,0,power_1.25
132,21:50,22:00,0.4209,3362.7419,0,9612.7419,6250,0,0,1200,2137.5,1602.12365,1041.666667,0,0,power_1.25
133,22:00,22:10,0.3859,3309.3934,0,9559.3934,6250,0,0,2137.5,3075,1593.232233,1041.666667,0,0,power_1.25
134,22:10,22:20,0.4368,3412.9563,0,3412.9563,0,0,0,3075,3075,568.82605,0,0,0,power_1.25
135,22:20,22:30,0.4198,3381.9313,0,9631.9313,6250,0,0,3075,4012.5,1605.321883,1041.666667,0,0,power_1.25
136,22:30,22:40,0.4186,3386.5592,0,9636.5592,6250,0,0,4012.5,4950,1606.0932,1041.666667,0,0,power_1.25
137,22:40,22:50,0.4241,3400.4846,0,3400.4846,0,0,0,4950,4950,566.7474333,0,0,0,power_1.25
138,22:50,23:00,0.4237,3399.2426,0,4149.2426,750,0,0,4950,5062.5,691.5404333,125,0,0,power_1.25
139,23:00,23:10,0.4248,3406.9809,0,3406.9809,0,0,0,5062.5,5062.5,567.83015,0,0,0,power_1.25
140,23:10,23:20,0.424,3416.1518,0,3416.1518,0,0,0,5062.5,5062.5,569.3586333,0,0,0,power_1.25
141,23:20,23:30,0.422,3421.9811,0,9671.9811,6250,0,0,5062.5,6000,1611.99685,1041.666667,0,0,power_1.25
142,23:30,23:40,0.424,3429.6923,0,3429.6923,0,0,0,6000,6000,571.6153833,0,0,0,power_1.25
143,23:40,23:50,0.4271,3439.061,0,3439.061,0,0,0,6000,6000,573.1768333,0,0,0,power_1.25
144,23:50,24:00,0.4276,3444.7259,0,3444.7259,0,0,0,6000,6000,574.1209833,0,0,0,power_1.25
