date,schedule,settlement_mode,solver_status,solver_success,solver_runtime_seconds,release_count,maximum_scenario_power_balance_residual_kw,initial_energy_kwh,final_energy_kwh,initial_planned_purchase_energy_kwh,initial_planned_purchase_cost_yuan,initial_expected_operating_cost_yuan,adjustment_cost_yuan,adjustment_energy_kwh,adjustment_increase_energy_kwh,adjustment_decrease_energy_kwh,adjusted_interval_count,emergency_energy_kwh,emergency_cost_yuan,realized_total_cost_yuan,emergency_interval_count,battery_throughput_kwh,mean_soc_kwh,minimum_soc_kwh,maximum_soc_kwh,main_settlement
2025-12-26,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.0072771000,2,0.0000000000,8218.4703935244,7905.5882080376,52877.9884831966,29338.0335014528,32510.1859987229,0.1526713001,0.1276729387,0.1276729387,0.0000000000,1,264.0400704661,941.8549288619,30280.0411016149,17,36046.6307531277,7547.4425023758,1200.0000000000,10800.0000000000,True
2025-12-27,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.9822663000,2,0.0000000000,7905.5882080376,7650.8498516286,52456.5535696354,28607.0192083495,32393.0842001602,7.0988600952,5.8484594622,5.8484594622,0.0000000000,1,266.0036421811,1009.1100704904,29623.2281389352,22,36106.3806195770,7440.3917559050,1200.0000000000,10800.0000000000,True
2025-12-28,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.1420863000,2,0.0000000000,7650.8498516286,8400.1349082424,100931.3231998543,64951.7586043009,69469.4441928480,12.0091639052,15.0723327091,8.7901614739,6.2821712352,2,345.4340943359,1249.6783825975,66213.4461508036,20,43170.0853998797,7952.6836066745,1200.0000000000,10800.0000000000,True
2025-12-29,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.6442784000,2,0.0000000000,8400.1349082424,7656.1836104145,97832.3418068591,63171.5007090002,68046.9277769656,108.1410682634,149.7387064291,149.7387064291,0.0000000000,9,228.2321951754,734.1716521044,64013.8134293680,16,42725.5668046146,7927.0205086722,1200.0000000000,10800.0000000000,True
2025-12-30,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.6586640000,2,0.0000000000,7656.1836104145,7989.7678328877,98661.4269117783,63414.0511589235,67726.8476508332,3.8825762581,54.2128874802,8.6785184835,45.5343689967,4,236.2171286051,737.6843894142,64155.6181245958,17,43385.1842655640,7893.9103807729,1200.0000000000,10800.0000000000,True
2025-12-31,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.2584948000,2,0.0000000000,7989.7678328877,7787.6609676955,98786.2373069033,63609.2163762917,67195.1751091948,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,424.6438162195,1186.2113480822,64795.4277243739,24,44007.4125595296,7891.9512947971,1200.0000000000,10800.0000000000,True
2025-02-01,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.6612122000,3,0.0000000000,6000.0000000000,7146.1149946571,48488.6190411939,25718.3232573597,27159.8253417210,-272.0541033164,1237.2789654077,8.4328006291,1228.8461647786,11,141.8255025381,758.4249979975,26204.6941520408,10,35456.6251895531,7423.6763190312,1236.1167459491,10800.0000000000,True
2025-02-02,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.0781381000,3,0.0000000000,7146.1149946571,7020.1975919128,92998.0525693649,58927.8219489153,61128.0506680849,-540.7290810453,1749.4313974748,0.0000000000,1749.4313974748,15,72.9630995311,253.6632152010,58640.7560830710,5,40437.1774714720,8004.3362598285,1200.0000000000,10800.0000000000,True
2025-02-03,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.4565608000,3,0.0000000000,7020.1975919128,7017.3095427691,91982.7689724139,57997.0877274154,60009.0722210746,-278.6620913285,910.2141382977,0.0000000000,910.2141382977,12,202.3979423044,830.9889153405,58549.4145514275,12,41526.3754818542,8007.6397072836,1200.0000000000,10800.0000000000,True
2025-02-04,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,16.9952051000,3,0.0000000000,7017.3095427691,7037.2828541444,92296.3073794286,58254.8052989879,60446.4157108132,59.6652049112,310.1691184696,104.9101273428,205.2589911268,6,285.5862487019,937.5946102492,59252.0651141484,11,43299.9305941533,7917.1868739083,1221.4022266348,10800.0000000000,True
2025-02-05,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,12.2060984000,3,0.0000000000,7037.2828541444,6849.5061446889,90273.8851811079,56839.4948393275,58997.1421514551,241.0250638580,294.2190674871,281.6687997035,12.5502677836,14,262.0257631799,1151.1565484628,58231.6764516483,23,42298.8334466215,7864.3605844120,1200.0000000000,10800.0000000000,True
2025-02-06,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,15.1185012000,3,0.0000000000,6849.5061446889,7067.3268157251,92818.0943021127,58767.6997525080,60818.6263183100,-375.3425629212,1251.9672104730,18.5592210936,1233.4079893794,17,94.2214399089,334.7734857740,58727.1306753608,5,41744.1118380759,7991.0424676190,1223.6639058160,10800.0000000000,True
2025-02-07,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,17.7341203000,3,0.0000000000,7067.3268157251,7003.1344367956,46286.1635845316,24564.4614998409,26052.8919714897,-459.3358673223,2101.5896483590,6.5483851576,2095.0412632014,8,114.5556831159,660.7376389573,24765.8632714759,7,34515.9159866413,7370.3208102356,1204.1559839240,10800.0000000000,True
2025-02-08,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,19.8217237000,3,0.0000000000,7003.1344367956,6951.7959902332,40515.7410636104,21641.9606112224,23275.2782380449,-19.1601832663,88.2076812567,0.0000000000,88.2076812567,3,281.7844981772,1281.3402852660,22904.1407132221,22,33517.2600159708,6941.1846858033,1200.0000000000,10800.0000000000,True
2025-02-09,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,17.2197126000,3,0.0000000000,6951.7959902332,7001.4076683178,87279.5296403833,54767.4325847849,56890.9989289407,42.9855326139,90.9799197377,73.3542740986,17.6256456392,6,469.0056462049,1486.2394946112,56296.6576120101,28,43145.0316699176,7882.1409069206,1200.0000000000,10800.0000000000,True
2025-02-10,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.5309756000,3,0.0000000000,7001.4076683178,6848.1909190979,87415.5604668779,54917.8201063651,56924.8748194677,-1151.2928096273,4066.1325795725,0.0000000000,4066.1325795725,30,189.6016158727,678.3733803386,54444.9006770764,14,37999.7002605248,8043.2468613159,1205.0785269097,10800.0000000000,True
2025-02-11,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,12.4397779000,3,0.0000000000,6848.1909190979,6917.2892328379,85427.0249582807,53409.7689056898,55448.5529449296,-674.1417054429,1989.2023094366,0.0000000000,1989.2023094366,30,311.3203184978,1552.4999243300,54288.1271245769,26,40641.7501987439,7804.0013051324,1200.0000000000,10800.0000000000,True
2025-02-12,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.7738912000,3,0.0000000000,6917.2892328379,6981.0931305853,85509.0836150516,53389.5517765170,55536.6874491058,-595.1144042596,2039.4592835490,0.0000000000,2039.4592835490,25,335.3140656433,1428.0899782656,54222.5273505231,21,40612.4348546671,7869.6390526870,1200.0000000000,10800.0000000000,True
2025-02-13,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.9322747001,3,0.0000000000,6981.0931305853,7084.0811735543,84919.5538701022,53092.0785599542,55070.4103347102,-1013.5615668821,3336.3784585921,0.0000000000,3336.3784585921,29,366.1163573855,1574.4882695570,53653.0052626291,24,37650.1492860856,7887.9452035912,1200.0000000000,10800.0000000000,True
2025-02-14,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,17.1776220000,3,0.0000000000,7084.0811735543,7085.8209986905,38131.2962028239,20454.9506395930,22051.5274733904,-85.5157821791,377.1372824249,0.0000000000,377.1372824249,4,718.1213682526,2790.7918560717,23160.2267134856,34,32353.8395324146,6397.8121377448,1200.0000000000,10800.0000000000,True
2025-02-15,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.6546656000,3,0.0000000000,7085.8209986905,6984.8915497921,37190.7039405869,20042.2903902604,21578.3297379725,-11.4370276652,26.4192352275,0.0000000000,26.4192352275,4,657.6509924289,2580.3320764253,22611.1854390205,35,31380.0342770903,6322.1604302066,1200.0000000000,10800.0000000000,True
2025-02-16,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,12.8167340000,3,0.0000000000,6984.8915497921,7010.0799672602,83203.0091836640,51768.8467675589,53935.8790586986,-355.2107520728,1026.6948632010,0.0000000000,1026.6948632010,29,748.4883821230,2874.7982218581,54288.4342373442,43,40036.3178361982,7811.3066296131,1200.0000000000,10800.0000000000,True
2025-02-17,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.7990863000,3,0.0000000000,7010.0799672602,6915.3784279302,82311.6400499818,50975.3671676852,53098.7947743646,-1126.2331264826,3633.9909756685,0.0000000000,3633.9909756685,33,404.8433529432,1764.9833167782,51614.1173579808,30,37310.9172561162,7836.5461071362,1200.0000000000,10800.0000000000,True
2025-02-18,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.8047874000,3,0.0000000000,6915.3784279302,6922.4784705796,80938.7226731063,50234.9840335543,52298.5095714122,-393.6348038433,1387.0382543206,0.0000000000,1387.0382543206,19,329.8755612106,1310.7581534492,51152.1073831603,24,38632.4530236294,7811.7742229024,1200.0000000000,10800.0000000000,True
2025-02-19,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.1670610000,3,0.0000000000,6922.4784705796,6930.0560826080,80539.7331468148,49950.0646985720,52037.8860169882,-142.8415542101,557.6106458247,0.7518073044,556.8588385203,13,763.1936936136,2618.7666434065,52425.9897877684,38,40842.4942102707,7644.2112556673,1200.0000000000,10800.0000000000,True
2025-02-20,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.9451692000,3,0.0000000000,6930.0560826080,7001.3207937876,80964.3895848060,50002.3066305892,52053.6508354008,-473.5654466715,1488.3929990366,1.8876166229,1486.5053824137,23,522.9685666318,2306.1574105332,51834.8985944508,32,38951.1077979228,7708.9542252713,1200.0000000000,10800.0000000000,True
2025-02-21,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,12.0647917000,3,0.0000000001,7001.3207937876,6800.9532937053,36445.9151606911,19575.7251666963,20692.0359250411,-24.8713415325,56.4368809191,0.0000000000,56.4368809191,8,287.4505979398,1003.3379668299,20554.1917919937,24,31558.9400649873,6185.1013491498,1200.0000000000,10800.0000000000,True
2025-02-22,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,15.4392197000,3,0.0000000000,6800.9532937053,6992.0653071491,36626.6414227752,19670.8777701220,20890.5088567221,-18.8934125046,56.3387714722,3.4570244759,52.8817469963,5,353.2456998677,1327.7087919217,20979.6931495392,25,31464.7548032514,6039.3789483282,1204.6620562878,10800.0000000000,True
2025-02-23,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.7962217000,3,0.0000000000,6992.0653071491,6928.7705040450,79493.7707822446,49188.4388749350,51014.3040727750,-266.2839631134,780.4799721671,0.0000000000,780.4799721671,18,669.6664200287,2308.6797070791,51230.8346189007,35,39813.1653248238,7609.4167600915,1207.5420561343,10800.0000000000,True
2025-02-24,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,14.4643596000,3,0.0000000000,6928.7705040450,6893.4088624395,78356.5584391147,48298.9181019566,50387.3766574080,-477.5556840765,1641.1956739878,0.0000000000,1641.1956739878,6,473.0477455270,2062.5772975084,49883.9397153885,29,38007.7332129329,7661.5041782832,1200.0000000000,10800.0000000000,True
2025-02-25,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.9526085000,3,0.0000000000,6893.4088624395,6967.3060733471,78791.5288745778,48575.7588231423,50699.3113436296,-1173.7636924417,4011.4395006397,0.0000000000,4011.4395006397,23,477.6823527096,1838.5660272938,49240.5611579944,30,37041.8136084902,7685.2050484774,1200.0000000000,10800.0000000000,True
2025-02-26,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,16.5999168000,3,0.0000000000,6967.3060733471,6959.3536519728,77868.5779106740,47872.9509663372,49839.7586675685,-258.3312904260,867.6315070329,0.0000000000,867.6315070329,13,550.8100401328,2226.1287662582,49840.7484421694,28,38803.1579999390,7586.3454123966,1200.0000000000,10800.0000000000,True
2025-02-27,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,13.2188861000,3,0.0000000000,6959.3536519728,6949.7902011740,77041.3468971153,47342.3952823771,49270.4110704711,-297.6707867055,1123.4462552535,0.0000000000,1123.4462552535,13,422.9660209050,1894.8076376002,48939.5321332718,17,40630.3653919028,7461.1619217164,1200.0000000000,10800.0000000000,True
2025-02-28,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,14.9423972000,3,0.0000000000,6949.7902011740,6958.9585378559,35311.2643214826,18855.7830302106,19940.5534991302,-23.8925891080,56.0871159076,0.0000000000,56.0871159076,4,349.3060849885,1365.4216794947,20197.3121205973,22,30425.4979550471,6007.8655742868,1200.0000000000,10800.0000000000,True
2025-03-01,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.9815059000,3,0.0000000001,6958.9585378559,6940.0796575221,35500.3886136398,19058.5949306671,20125.1088130365,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,354.7597819818,1526.9405524626,20585.5354831297,18,29606.1422489809,5964.1692970744,1214.3103363715,10800.0000000000,True
2025-03-02,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.1247740000,3,0.0000000000,6940.0796575221,6966.6468885119,76945.4396125786,47190.9082312797,49350.9734434483,2386.5987688275,2274.8443567222,2274.8443567222,0.0000000000,29,1213.8940016886,4669.9706062809,54247.4776063881,34,41551.4588815113,7577.9454660615,1200.0000000000,10800.0000000000,True
2025-03-03,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.9836913000,3,0.0000000000,6966.6468885119,6968.6061308320,77684.7210270585,47828.6103615149,50064.0126177549,402.0592284833,574.2539469598,498.4385205590,75.8154264008,19,1535.1732950320,6371.2384781590,54601.9080681572,48,41859.2394874684,7514.8573159319,1200.0000000000,10800.0000000000,True
2025-03-04,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.8634359000,3,0.0000000000,6968.6061308320,6923.0562005064,78076.7402537031,48182.1854256018,50680.7338702111,-209.4645457210,882.8348878604,61.4124969277,821.4223909327,9,525.4916130829,1466.2216011692,49438.9424810500,26,39501.5329261872,7636.3229523499,1200.0000000000,10800.0000000000,True
2025-03-05,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,15.1277828000,3,0.0000000000,6923.0562005064,7029.6927614073,79144.6588061889,48736.3635021896,50833.0256979217,-874.4584245459,3279.1495153796,0.0000000000,3279.1495153796,29,195.0449969851,741.5665612492,48603.4716388930,14,36537.9712225258,7894.6234737429,1200.0000000000,10800.0000000000,True
2025-03-06,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,17.3909147000,3,0.0000000000,7029.6927614073,7006.0470927234,77957.5861011200,48168.5982558456,50441.9447628104,-745.5449079531,2887.2113563176,0.0000000000,2887.2113563176,22,286.8708318824,862.3781305049,48285.4314783974,19,36502.4158355391,7892.2730841873,1200.0000000000,10800.0000000000,True
2025-03-07,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.6662640000,3,0.0000000000,7006.0470927234,7088.5085604064,34853.4004253369,18675.7309892983,19896.1446068167,-18.0804168483,41.0318703391,0.0000000000,41.0318703391,6,195.5822888385,698.3894220421,19356.0399944920,14,28834.7628484612,6236.8669663015,1245.6916844230,10800.0000000000,True
2025-03-08,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.5321559000,3,0.0000000000,7088.5085604064,6958.8351640899,32815.4753801536,17776.2651603315,18875.9645433155,-21.2138138540,49.8894732215,0.0000000000,49.8894732215,5,352.0825295969,1089.3185014409,18844.3698479184,23,30604.1368307432,5895.7321584718,1208.9610501821,10800.0000000000,True
2025-03-09,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.6845382000,3,0.0000000000,6958.8351640899,6871.1274440061,75133.1541358032,46104.0630648876,48406.6694926657,-964.0888615664,3508.5137146672,0.0000000000,3508.5137146672,34,275.0781303950,1130.2320894419,46270.2062927631,25,37764.4999039321,7513.3603649236,1200.0000000000,10800.0000000000,True
2025-03-10,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.6658779001,3,0.0000000000,6871.1274440061,6873.8977378706,73866.4148170887,45172.4969966600,47203.6159344888,50.2738182391,88.7764520739,82.5383235851,6.2381284888,4,1478.0666081613,4676.6689145980,49899.4397294971,50,39004.4188614622,7362.3623505182,1200.0000000000,10800.0000000000,True
2025-03-11,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.6472702000,3,0.0000000000,6873.8977378706,7032.4703453593,72522.8511214874,44043.5366801153,46160.2254356261,-232.9398471925,1091.4093102942,66.9608463222,1024.4484639721,10,647.0804753452,2639.5527925371,46450.1496254599,40,37580.7473755432,7518.5414502763,1208.1475434028,10800.0000000000,True
2025-03-12,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.4414174000,3,0.0000000000,7032.4703453593,6960.7242348884,73109.5763263141,44534.5219832530,46834.6534886849,-795.1424505291,2674.7145449735,10.6084485231,2664.1060964504,31,528.2901490671,1992.5294679244,45731.9090006483,31,37277.1767809691,7450.2676916320,1200.0000000000,10800.0000000000,True
2025-03-13,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.0355888000,3,0.0000000000,6960.7242348884,7026.9791680453,73275.8394709664,44568.7259222050,46687.7618659376,155.0840813224,255.4807354632,240.0457215285,15.4350139347,7,1429.0340781645,6217.0874887533,50940.8974922807,43,38351.7187415069,7462.5524159100,1200.0000000000,10800.0000000000,True
2025-03-14,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,13.8151515000,3,0.0000000000,7026.9791680453,6964.9466929164,31932.6400746100,17140.2050816663,18181.2894167919,-24.8836261479,55.4629758778,0.0000000000,55.4629758778,3,357.6069678067,1553.5086320784,18668.8300875968,26,30174.0285010367,6056.9282355170,1200.0000000000,10800.0000000000,True
2025-03-15,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.8443509999,3,0.0000000000,6964.9466929164,7075.0915639868,32428.1789437447,17333.5497065914,18380.2168249831,-20.1305193592,46.0271597845,0.0000085202,46.0271512643,5,388.6361540584,1670.9772755074,18984.3964627396,25,30632.4738559485,5976.7426551098,1210.0331908517,10800.0000000000,True
2025-03-16,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.1813795000,3,0.0000000000,7075.0915639868,6974.8818316899,71603.9155424295,43507.3269431597,45672.9444411799,-93.9987433771,542.3134422079,59.4654052623,482.8480369456,9,474.9450164219,1897.7902468520,45311.1184466346,34,37860.7907892436,7421.4055638090,1204.1546288339,10800.0000000000,True
2025-03-17,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,15.8482662000,3,0.0000000000,6974.8818316899,7004.6300560906,71783.1365842648,43426.4772676841,45998.8251944447,-1048.0672689328,3434.1871691124,0.0000000000,3434.1871691124,28,322.8653982314,1446.8773806337,43825.2873793850,20,36393.1837955571,7404.6093412974,1202.3279720775,10800.0000000000,True
2025-03-18,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.3228178000,3,0.0000000000,7004.6300560906,7060.1587504500,71551.8344919796,43404.1647722150,45517.8828281950,-405.2589458055,1403.3514159586,0.0000000000,1403.3514159586,19,524.3831314951,2125.8157918011,45124.7216182106,27,37926.5867573194,7445.1296703591,1200.0000000000,10800.0000000000,True
2025-03-19,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.3874576000,3,0.0000000000,7060.1587504500,6929.3523023979,69426.2770211704,42071.8851349300,44338.5360479588,-211.4068597286,808.8901134249,6.6655232455,802.2245901794,9,372.4196641255,1644.9359151688,43505.4141903703,21,38364.3732928290,7382.7666405561,1200.0000000000,10800.0000000000,True
2025-03-20,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.9602122000,3,0.0000000000,6929.3523023979,6963.8055974095,69605.8236906850,42226.7410986315,44588.8884466410,-227.5976470727,761.6324542486,0.0000000000,761.6324542486,12,943.9913978308,3509.3598066511,45508.5032582099,44,38274.7211516671,7356.1864511056,1200.0000000000,10800.0000000000,True
2025-03-21,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.5462220000,3,0.0000000000,6963.8055974095,7105.4451051108,31448.1840145056,16791.9315791336,17844.0665504357,-69.3191977163,162.8095866743,0.0000000000,162.8095866743,8,409.3880362748,1224.5140858289,17947.1264672462,24,30482.1725744540,6036.3152667501,1293.2469507600,10800.0000000000,True
2025-03-22,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.6920275000,3,0.0000000000,7105.4451051108,7102.6941333768,32010.4756957234,17126.6595394271,18240.2138394510,-14.6218506906,32.8095116518,0.0000000000,32.8095116518,2,135.6667271330,320.0972049365,17432.1348936731,13,30305.0743175770,5934.8335536396,1263.8076466189,10800.0000000000,True
2025-03-23,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.3662981000,3,0.0000000000,7102.6941333768,6965.7948467703,68222.5324828646,41124.8018913033,43119.2681866281,-327.6619210535,1023.5811193323,0.0000000000,1023.5811193323,12,612.1066173212,2555.7772569497,43352.9172271996,32,36941.4011628118,7365.0121454652,1200.0000000000,10800.0000000000,True
2025-03-24,S2,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,17.7562915000,3,0.0000000000,6965.7948467703,7013.2935797399,67626.8305951211,40829.1038470059,43554.5567968175,194.8719413416,852.1597963097,337.7019856563,514.4578106534,13,546.7705039364,1694.0020262890,42717.9778146364,36,38188.8359172747,7389.7411840047,1200.0000000000,10800.0000000000,True
